,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
moment_0_0_1,0.0012519086288187,-0.0,0.01,0.0012725225324687,-0.0,0.01,0.0012736002905441,-0.0,0.01,0.0488804971357598,-0.11,0.2,0.049646378423255,-0.11,0.2,0.0496863879853411,-0.11,0.2,Original,Moment,x1-y0-z0
moment_0_0_2,0.9903232282487416,0.99,0.99,0.9903232279934004,0.99,0.99,0.9903221565971168,0.99,0.99,0.9997617317450732,1.0,1.0,0.999761731738726,1.0,1.0,0.9997617051066008,1.0,1.0,Original,Moment,x2-y0-z0
moment_0_0_3,0.980335293636095,0.98,0.98,0.980335292692038,0.98,0.98,0.9803333630877952,0.98,0.98,0.999510991345664,1.0,1.0,0.9995109913217286,1.0,1.0,0.9995109423989522,1.0,1.0,Original,Moment,x3-y0-z0
moment_0_1_0,0.0012997472767708,-0.0,0.01,0.0013204917405486,-0.0,0.01,0.001321617269356,-0.0,0.01,0.0506560365265121,-0.11,0.2,0.0514239645445974,-0.11,0.2,0.051465595264433,-0.11,0.2,Original,Moment,x0-y1-z0
moment_0_1_1,0.9463098749459784,0.94,0.95,0.9463099528282212,0.94,0.95,0.946366237109808,0.94,0.95,0.9986180999895372,1.0,1.0,0.9986181021049088,1.0,1.0,0.9986196307622918,1.0,1.0,Original,Moment,x1-y1-z0
moment_0_1_2,0.9203849342254722,0.91,0.93,0.9203849314277855,0.91,0.93,0.9203836053881164,0.91,0.93,0.997894638921876,1.0,1.0,0.9978946388416629,1.0,1.0,0.9978946008224038,1.0,1.0,Original,Moment,x2-y1-z0
moment_0_1_3,0.936569573642288,0.93,0.95,0.9365696512410348,0.93,0.95,0.9366166301362092,0.93,0.95,0.9983508622751692,1.0,1.0,0.9983508644257568,1.0,1.0,0.9983521663447414,1.0,1.0,Original,Moment,x3-y1-z0
moment_0_2_0,0.7546806634536751,0.72,0.78,0.7546892549703721,0.72,0.78,0.7557744658240424,0.73,0.79,0.9921339803574306,0.99,0.99,0.992134342513193,0.99,0.99,0.9921800230134896,0.99,0.99,Original,Moment,x0-y2-z0
moment_0_2_1,0.8211729653739339,0.8,0.84,0.8211731738088139,0.8,0.84,0.8212124181087169,0.8,0.84,0.9947165933578652,0.99,1.0,0.9947166008174708,0.99,1.0,0.994718005253017,0.99,1.0,Original,Moment,x1-y2-z0
moment_0_2_2,0.9075686043610935,0.89,0.92,0.907568950813905,0.89,0.92,0.907708444583824,0.89,0.92,0.997522128795494,1.0,1.0,0.9975221390036249,1.0,1.0,0.9975262485305,1.0,1.0,Original,Moment,x2-y2-z0
moment_0_2_3,0.90211977709057,0.89,0.92,0.902119757153872,0.89,0.92,0.902112223551291,0.89,0.92,0.997360637068476,1.0,1.0,0.9973606364741217,1.0,1.0,0.997360411879973,1.0,1.0,Original,Moment,x3-y2-z0
moment_0_3_0,0.6375036526444882,0.6,0.68,0.637520391760191,0.6,0.68,0.6387296800023206,0.6,0.68,0.986320967970948,0.98,0.99,0.986321945228102,0.98,0.99,0.986392415056819,0.98,0.99,Original,Moment,x0-y3-z0
moment_0_3_1,0.875929405708875,0.86,0.89,0.8759298064316241,0.86,0.89,0.8760458138630788,0.86,0.89,0.9965571499413568,1.0,1.0,0.9965571625923948,1.0,1.0,0.9965608245377257,1.0,1.0,Original,Moment,x1-y3-z0
moment_0_3_2,0.8217947390703855,0.8,0.85,0.8217955320845746,0.8,0.85,0.8219454961874577,0.8,0.85,0.9947388294734434,0.99,1.0,0.9947388578126783,0.99,1.0,0.9947442159910508,0.99,1.0,Original,Moment,x2-y3-z0
moment_0_3_3,0.8390191984625214,0.82,0.86,0.8390194717434303,0.82,0.86,0.8390778728846404,0.82,0.86,0.9953420941969828,0.99,1.0,0.995342103577488,0.99,1.0,0.9953441080901037,0.99,1.0,Original,Moment,x3-y3-z0
moment_1_0_0,0.0015591124624152,-0.0,0.01,0.0015795084530228,-0.0,0.01,0.0015808324657165,-0.0,0.01,0.0601710722162555,-0.1,0.21,0.060911441128035,-0.1,0.21,0.0609594631563696,-0.1,0.21,Original,Moment,x0-y0-z1
moment_1_0_1,0.8650045645643188,0.85,0.88,0.8650052106825993,0.85,0.88,0.865174988426087,0.85,0.88,0.9962080128346936,1.0,1.0,0.9962080337368514,1.0,1.0,0.9962135250561158,1.0,1.0,Original,Moment,x1-y0-z1
moment_1_0_2,0.8730118382022656,0.85,0.89,0.8730118843604798,0.85,0.89,0.8730248949281468,0.85,0.89,0.9964647414322524,1.0,1.0,0.9964647428989776,1.0,1.0,0.996465156317242,1.0,1.0,Original,Moment,x2-y0-z1
moment_1_0_3,0.8657097010505954,0.85,0.88,0.8657104022872116,0.85,0.88,0.8658957850828105,0.85,0.88,0.9962308062101768,1.0,1.0,0.9962308288595272,1.0,1.0,0.9962368153165996,1.0,1.0,Original,Moment,x3-y0-z1
moment_1_1_0,0.3751255441826862,0.34,0.42,0.3751320405785488,0.34,0.42,0.3752920084930163,0.34,0.42,0.9609576003767948,0.95,0.97,0.9609586401455156,0.95,0.97,0.9609842328692229,0.95,0.97,Original,Moment,x0-y1-z1
moment_1_1_1,0.5213496611167994,0.48,0.56,0.5213504435855246,0.48,0.56,0.5213853890913225,0.48,0.56,0.9780978019687618,0.97,0.98,0.9780978691408554,0.97,0.98,0.9781008688892354,0.97,0.98,Original,Moment,x1-y1-z1
moment_1_1_2,0.3145206493429937,0.28,0.35,0.3145205691187816,0.28,0.35,0.3145190599357667,0.28,0.35,0.9495259454775816,0.94,0.96,0.9495259276440624,0.94,0.96,0.9495255921571886,0.94,0.96,Original,Moment,x2-y1-z1
moment_1_1_3,0.0903751710043993,0.08,0.11,0.0903635862637477,0.08,0.11,0.0903164261753694,0.08,0.11,0.8028984873701909,0.77,0.83,0.8028761840723698,0.77,0.83,0.802785343772011,0.77,0.83,Original,Moment,x3-y1-z1
moment_1_2_0,0.2119724799912368,0.18,0.24,0.211996990045896,0.18,0.24,0.2122676790556596,0.19,0.24,0.9168650807007312,0.9,0.93,0.9168762639346704,0.9,0.93,0.9169996178915344,0.9,0.93,Original,Moment,x0-y2-z1
moment_1_2_1,0.7413095434915767,0.71,0.77,0.7413105758112583,0.71,0.77,0.741431883663869,0.71,0.77,0.991560510413007,0.99,0.99,0.991560555460334,0.99,0.99,0.9915658481253392,0.99,0.99,Original,Moment,x1-y2-z1
moment_1_2_2,0.3243725316161372,0.29,0.36,0.3243887279913697,0.29,0.36,0.3247078723753867,0.29,0.36,0.9516542224099211,0.94,0.96,0.951657622450164,0.94,0.96,0.9517245549093806,0.94,0.96,Original,Moment,x2-y2-z1
moment_1_2_3,0.4949748837008141,0.46,0.54,0.4949797040382402,0.46,0.54,0.4951734825869368,0.46,0.54,0.9757187735345612,0.97,0.98,0.9757192303834316,0.97,0.98,0.9757375887894916,0.97,0.98,Original,Moment,x3-y2-z1
moment_1_3_0,0.3686387260238251,0.33,0.41,0.3686467945078714,0.33,0.41,0.3688400518203715,0.33,0.41,0.959902238255773,0.95,0.97,0.9599035725490008,0.95,0.97,0.9599355153657976,0.95,0.97,Original,Moment,x0-y3-z1
moment_1_3_1,0.3160853807981202,0.28,0.36,0.316087269270449,0.28,0.36,0.3161230582050274,0.28,0.36,0.9498721832051584,0.94,0.96,0.9498725991597128,0.94,0.96,0.949880481152938,0.94,0.96,Original,Moment,x1-y3-z1
moment_1_3_2,0.0947236235839532,0.08,0.11,0.0947224303836146,0.08,0.11,0.0947173118518685,0.08,0.11,0.8109653823288174,0.78,0.84,0.8109632491765127,0.78,0.84,0.810954098002911,0.78,0.84,Original,Moment,x2-y3-z1
moment_1_3_3,0.0025666374800953,-0.0,0.01,0.0025591616652589,-0.0,0.01,0.0025583754838188,-0.0,0.01,0.0954343241535095,-0.06,0.24,0.0951821662339306,-0.06,0.24,0.0951556405222095,-0.06,0.24,Original,Moment,x3-y3-z1
moment_2_0_0,0.9353533994127744,0.93,0.94,0.9353537761729048,0.93,0.94,0.9355773303518764,0.93,0.95,0.9983171142876478,1.0,1.0,0.9983171247557144,1.0,1.0,0.9983233346339612,1.0,1.0,Original,Moment,x0-y0-z2
moment_2_0_1,0.9388320837012218,0.93,0.95,0.93883217186849,0.93,0.95,0.9388876575834172,0.93,0.95,0.998413418754855,1.0,1.0,0.9984134211868824,1.0,1.0,0.998414951630105,1.0,1.0,Original,Moment,x1-y0-z2
moment_2_0_2,0.9104886631804892,0.9,0.92,0.9104886821219998,0.9,0.92,0.9104965816063596,0.9,0.92,0.9976078989424844,1.0,1.0,0.997607899497112,1.0,1.0,0.9976081308004366,1.0,1.0,Original,Moment,x2-y0-z2
moment_2_0_3,0.895780058621415,0.88,0.91,0.8957800787024354,0.88,0.91,0.8957871552860484,0.88,0.91,0.9971703356191643,1.0,1.0,0.9971703362260934,1.0,1.0,0.9971705501071642,1.0,1.0,Original,Moment,x3-y0-z2
moment_2_1_0,0.6330820231137883,0.6,0.67,0.6331018193471277,0.6,0.67,0.6345053850358928,0.6,0.67,0.9860610849408218,0.98,0.99,0.9860622562547824,0.98,0.99,0.9861451239346508,0.98,0.99,Original,Moment,x0-y1-z2
moment_2_1_1,0.83594277778558,0.81,0.86,0.8359427916834151,0.81,0.86,0.8359456951291844,0.81,0.86,0.9952361171251012,0.99,1.0,0.995236117605567,0.99,1.0,0.9952362179810248,0.99,1.0,Original,Moment,x1-y1-z2
moment_2_1_2,0.4541898229966541,0.41,0.5,0.4541863713349223,0.41,0.5,0.4540686400283401,0.41,0.5,0.9715243234095584,0.97,0.98,0.9715239382150757,0.97,0.98,0.9715107964518735,0.97,0.98,Original,Moment,x2-y1-z2
moment_2_1_3,0.3268847047893976,0.29,0.37,0.3268806457681014,0.29,0.37,0.3267998483331131,0.29,0.37,0.952177852145246,0.94,0.96,0.9521770121256186,0.94,0.96,0.9521602869602828,0.94,0.96,Original,Moment,x3-y1-z2
moment_2_2_0,0.910707758189276,0.9,0.92,0.91070803295367,0.9,0.92,0.9108229447320692,0.9,0.92,0.9976143127747622,1.0,1.0,0.9976143208163856,1.0,1.0,0.9976176835647724,1.0,1.0,Original,Moment,x0-y2-z2
moment_2_2_1,0.8617099089713177,0.84,0.88,0.8617099512779012,0.84,0.88,0.8617207598246536,0.84,0.88,0.9961010334487772,1.0,1.0,0.9961010348276008,1.0,1.0,0.996101387087106,1.0,1.0,Original,Moment,x1-y2-z2
moment_2_2_2,0.8358174505436393,0.81,0.86,0.8358174861130455,0.81,0.86,0.835824910298104,0.81,0.86,0.9952317837727188,0.99,1.0,0.9952317850027562,0.99,1.0,0.995232041738748,0.99,1.0,Original,Moment,x2-y2-z2
moment_2_2_3,0.8046095332928896,0.78,0.83,0.804609561326816,0.78,0.83,0.8046142944974487,0.78,0.83,0.9941119750055316,0.99,1.0,0.9941119760492908,0.99,1.0,0.9941121522736988,0.99,1.0,Original,Moment,x3-y2-z2
moment_2_3_0,0.7326752049716979,0.7,0.76,0.7326762277296126,0.7,0.76,0.7327911747434939,0.7,0.76,0.9911794396439868,0.99,0.99,0.9911794852970568,0.99,0.99,0.9911846154269692,0.99,0.99,Original,Moment,x0-y3-z2
moment_2_3_1,0.7102050044443672,0.68,0.74,0.7102049738890794,0.68,0.74,0.7102019037278352,0.68,0.74,0.9901457758787072,0.99,0.99,0.9901457744301576,0.99,0.99,0.9901456288808984,0.99,0.99,Original,Moment,x1-y3-z2
moment_2_3_2,0.3409570395212894,0.31,0.38,0.3409477634138285,0.31,0.38,0.3407511228105486,0.31,0.38,0.9549781197445464,0.95,0.96,0.9549763448177652,0.95,0.96,0.9549386976502238,0.95,0.96,Original,Moment,x2-y3-z2
moment_2_3_3,0.1739284929162226,0.15,0.2,0.1739230184752657,0.15,0.2,0.1738757746485351,0.15,0.2,0.8961848683698026,0.88,0.91,0.8961813233259063,0.88,0.91,0.8961507218750699,0.88,0.91,Original,Moment,x3-y3-z2
moment_3_0_0,0.5015690058757973,0.46,0.54,0.5015772379347692,0.46,0.54,0.5019171129910865,0.46,0.54,0.9763359128356214,0.97,0.98,0.976336673608413,0.97,0.98,0.9763680627024284,0.97,0.98,Original,Moment,x0-y0-z3
moment_3_0_1,0.8248626117436844,0.8,0.85,0.8248627393621067,0.8,0.85,0.8248873834654032,0.8,0.85,0.994848067621866,0.99,1.0,0.9948480721495876,0.99,1.0,0.9948489464621602,0.99,1.0,Original,Moment,x1-y0-z3
moment_3_0_2,0.807691318898306,0.78,0.83,0.8076911802404386,0.78,0.83,0.8076673042175835,0.78,0.83,0.9942262914018328,0.99,1.0,0.9942262862774638,0.99,1.0,0.9942254038675404,0.99,1.0,Original,Moment,x2-y0-z3
moment_3_0_3,0.8107709612881224,0.79,0.84,0.8107706230165053,0.79,0.84,0.8107112036786357,0.79,0.84,0.9943396861258428,0.99,1.0,0.9943396737163208,0.99,1.0,0.9943374937571692,0.99,1.0,Original,Moment,x3-y0-z3
moment_3_1_0,0.3441625084972232,0.31,0.38,0.3441718995303102,0.31,0.38,0.3443740763864519,0.31,0.38,0.9555861255946236,0.95,0.96,0.9555878913519632,0.95,0.96,0.9556258840612564,0.95,0.96,Original,Moment,x0-y1-z3
moment_3_1_1,0.1403669247656103,0.12,0.17,0.1403614259773359,0.12,0.17,0.1403246239600777,0.12,0.16,0.8700415641681633,0.85,0.89,0.8700364113120788,0.85,0.89,0.8700019157086492,0.85,0.89,Original,Moment,x1-y1-z3
moment_3_1_2,0.0196390301015893,0.01,0.03,0.0196387331626664,0.01,0.03,0.0196384892844283,0.01,0.03,0.4509507892155652,0.36,0.54,0.4509469706135965,0.36,0.54,0.450943834328215,0.36,0.54,Original,Moment,x2-y1-z3
moment_3_1_3,-0.0156485394316216,-0.02,-0.01,-0.015651830401378,-0.02,-0.01,-0.0156497513187941,-0.02,-0.01,-1.715213661024268,-2.17,-1.3,-1.7161783376049726,-2.17,-1.3,-1.7155688205391453,-2.17,-1.3,Original,Moment,x3-y1-z3
moment_3_2_0,0.2681901843540615,0.24,0.3,0.2682203644343407,0.24,0.3,0.2686746539512713,0.24,0.31,0.9375993932694048,0.93,0.95,0.9376083890884116,0.93,0.95,0.9377435764195984,0.93,0.95,Original,Moment,x0-y2-z3
moment_3_2_1,0.41490325403573,0.38,0.46,0.4149093139002574,0.38,0.46,0.4150855751034848,0.38,0.46,0.9667485554723388,0.96,0.97,0.9667493579010468,0.96,0.97,0.9667726882005292,0.96,0.97,Original,Moment,x1-y2-z3
moment_3_2_2,0.0754875328576815,0.06,0.09,0.0754989682426344,0.06,0.09,0.0755372756880349,0.06,0.09,0.7699932417358464,0.73,0.81,0.7700222579585729,0.73,0.81,0.7701194114358753,0.73,0.81,Original,Moment,x2-y2-z3
moment_3_2_3,0.11354716947892,0.1,0.13,0.11355109737848,0.1,0.13,0.1135717302104642,0.1,0.13,0.8400449403161655,0.81,0.86,0.8400501837600016,0.81,0.86,0.8400777221221062,0.81,0.86,Original,Moment,x3-y2-z3
moment_3_3_0,0.2312021347454876,0.2,0.26,0.2312170612482499,0.2,0.26,0.2314012637312341,0.2,0.27,0.9249813173865394,0.91,0.94,0.9249871442004722,0.91,0.94,0.9250589949242188,0.91,0.94,Original,Moment,x0-y3-z3
moment_3_3_1,0.0279313190743397,0.02,0.04,0.0279292141803592,0.02,0.04,0.0279267348334723,0.02,0.04,0.5408820817593679,0.46,0.61,0.5408628293123454,0.46,0.61,0.5408401499615271,0.46,0.61,Original,Moment,x1-y3-z3
moment_3_3_2,-0.0152011237317325,-0.02,-0.01,-0.0152011587556182,-0.02,-0.01,-0.0152011372539491,-0.02,-0.01,-1.5900957822565511,-2.03,-1.19,-1.5901051293633697,-2.03,-1.19,-1.590099391031621,-2.03,-1.19,Original,Moment,x2-y3-z3
moment_3_3_3,-0.0225528699939525,-0.02,-0.02,-0.0225548064877513,-0.02,-0.02,-0.0225530553529418,-0.02,-0.02,-9.446450203575012,-11.2,-7.83,-9.454743166189976,-11.22,-7.83,-9.447243428476202,-11.2,-7.83,Original,Moment,x3-y3-z3
gradient_0,0.081755730539911,0.07,0.1,0.0817534597710719,0.07,0.1,0.0817451715626128,0.07,0.1,0.7849660470646117,0.75,0.82,0.7849609412664312,0.75,0.82,0.7849423034795601,0.75,0.82,Original,Gradient,z
gradient_1,0.9824007348374052,0.98,0.99,0.9824009162149262,0.98,0.99,0.9828162001109364,0.98,0.99,0.99956325063716,1.0,1.0,0.99956325521692,1.0,1.0,0.9995737367615452,1.0,1.0,Original,Gradient,y
gradient_2,0.9832239932506196,0.98,0.99,0.9832239899640616,0.98,0.99,0.9832160925380632,0.98,0.99,0.9995840208410608,1.0,1.0,0.9995840207582112,1.0,1.0,0.9995838216730976,1.0,1.0,Original,Gradient,x
AbsolutemGy_At_RelativeVolume_0.00,0.9892481147834488,0.99,0.99,0.9892481156431732,0.99,0.99,0.9892513587799732,0.99,0.99,0.9997349789203492,1.0,1.0,0.9997349789417648,1.0,1.0,0.9997350597283656,1.0,1.0,Original,DVH,DC100%[mGy]
AbsolutemGy_At_RelativeVolume_0.05,0.9978617644316542,1.0,1.0,0.9978617643221672,1.0,1.0,0.9978596694373584,1.0,1.0,0.9999477388919328,1.0,1.0,0.9999477388892514,1.0,1.0,0.99994768758055,1.0,1.0,Original,DVH,DC95%[mGy]
AbsolutemGy_At_RelativeVolume_0.10,0.9975923138537952,1.0,1.0,0.9975923137215834,1.0,1.0,0.997590067734147,1.0,1.0,0.9999411376823004,1.0,1.0,0.9999411376790606,1.0,1.0,0.9999410826404956,1.0,1.0,Original,DVH,DC90%[mGy]
AbsolutemGy_At_RelativeVolume_0.15,0.9971568344584466,1.0,1.0,0.9971568342931622,1.0,1.0,0.9971544575847348,1.0,1.0,0.9999304616120124,1.0,1.0,0.9999304616079584,1.0,1.0,0.9999304033163932,1.0,1.0,Original,DVH,DC85%[mGy]
AbsolutemGy_At_RelativeVolume_0.20,0.9965262892033332,1.0,1.0,0.9965262889947548,1.0,1.0,0.99652383571701,1.0,1.0,0.999914987239355,1.0,1.0,0.9999149872342332,1.0,1.0,0.9999149269904076,1.0,1.0,Original,DVH,DC80%[mGy]
AbsolutemGy_At_RelativeVolume_0.25,0.9959390375002516,1.0,1.0,0.9959390372194544,1.0,1.0,0.9959362137757852,1.0,1.0,0.9999005581540478,1.0,1.0,0.9999005581471444,1.0,1.0,0.9999004887335422,1.0,1.0,Original,DVH,DC75%[mGy]
AbsolutemGy_At_RelativeVolume_0.30,0.9952938352045996,0.99,1.0,0.9952938349060618,0.99,1.0,0.9952912462980532,0.99,1.0,0.999884686042564,1.0,1.0,0.9998846860352152,1.0,1.0,0.9998846223144854,1.0,1.0,Original,DVH,DC70%[mGy]
AbsolutemGy_At_RelativeVolume_0.35,0.9946888831075535,0.99,1.0,0.9946888827096078,0.99,1.0,0.994685827029035,0.99,1.0,0.9998697858488892,1.0,1.0,0.9998697858390816,1.0,1.0,0.9998697105316632,1.0,1.0,Original,DVH,DC65%[mGy]
AbsolutemGy_At_RelativeVolume_0.40,0.994313287818349,0.99,1.0,0.9943132874386648,0.99,1.0,0.9943105655678626,0.99,1.0,0.9998605258989162,1.0,1.0,0.999860525889552,1.0,1.0,0.9998604587594712,1.0,1.0,Original,DVH,DC60%[mGy]
AbsolutemGy_At_RelativeVolume_0.45,0.9939048005927824,0.99,0.99,0.993904800196068,0.99,0.99,0.9939021479274228,0.99,0.99,0.9998504472791848,1.0,1.0,0.9998504472693928,1.0,1.0,0.9998503818034692,1.0,1.0,Original,DVH,DC55%[mGy]
AbsolutemGy_At_RelativeVolume_0.50,0.9935770339473046,0.99,0.99,0.993577033497858,0.99,0.99,0.9935741829611842,0.99,0.99,0.9998423544356826,1.0,1.0,0.9998423544245816,1.0,1.0,0.9998422840195073,1.0,1.0,Original,DVH,DC50%[mGy]
AbsolutemGy_At_RelativeVolume_0.55,0.9934500537118324,0.99,0.99,0.9934500532327734,0.99,0.99,0.993447074166338,0.99,0.99,0.9998392177833292,1.0,1.0,0.9998392177714942,1.0,1.0,0.9998391441735196,1.0,1.0,Original,DVH,DC45%[mGy]
AbsolutemGy_At_RelativeVolume_0.60,0.993957307139896,0.99,0.99,0.99395730655303,0.99,0.99,0.9939533487130212,0.99,0.99,0.999851743227666,1.0,1.0,0.999851743213182,1.0,1.0,0.9998516455317944,1.0,1.0,Original,DVH,DC40%[mGy]
AbsolutemGy_At_RelativeVolume_0.65,0.995169924159654,0.99,1.0,0.9951699236740896,0.99,1.0,0.9951658218974392,0.99,1.0,0.9998816355068416,1.0,1.0,0.9998816354948862,1.0,1.0,0.999881534501578,1.0,1.0,Original,DVH,DC35%[mGy]
AbsolutemGy_At_RelativeVolume_0.70,0.996686852066461,1.0,1.0,0.9966868518699948,1.0,1.0,0.996684428674006,1.0,1.0,0.999918929466332,1.0,1.0,0.9999189294615092,1.0,1.0,0.9999188699750888,1.0,1.0,Original,DVH,DC30%[mGy]
AbsolutemGy_At_RelativeVolume_0.75,0.9978978252086216,1.0,1.0,0.9978978251256512,1.0,1.0,0.9978962103068888,1.0,1.0,0.9999486220730074,1.0,1.0,0.9999486220709752,1.0,1.0,0.999948582523038,1.0,1.0,Original,DVH,DC25%[mGy]
AbsolutemGy_At_RelativeVolume_0.80,0.9986950100671876,1.0,1.0,0.9986950100269096,1.0,1.0,0.9986937462326329,1.0,1.0,0.9999681304021224,1.0,1.0,0.9999681304011374,1.0,1.0,0.99996809949821,1.0,1.0,Original,DVH,DC20%[mGy]
AbsolutemGy_At_RelativeVolume_0.85,0.9990101468731294,1.0,1.0,0.9990101468478908,1.0,1.0,0.9990091025036746,1.0,1.0,0.999975833903358,1.0,1.0,0.9999758339027413,1.0,1.0,0.9999758083816368,1.0,1.0,Original,DVH,DC15%[mGy]
AbsolutemGy_At_RelativeVolume_0.90,0.9984296036907806,1.0,1.0,0.9984296036352746,1.0,1.0,0.9984281567617552,1.0,1.0,0.9999616388781516,1.0,1.0,0.9999616388767936,1.0,1.0,0.9999616034787624,1.0,1.0,Original,DVH,DC10%[mGy]
AbsolutemGy_At_RelativeVolume_0.95,0.994441569769743,0.99,1.0,0.994441569212791,0.99,1.0,0.9944374838852076,0.99,1.0,0.999863689337499,1.0,1.0,0.9998636893237662,1.0,1.0,0.9998635885916812,1.0,1.0,Original,DVH,DC5%[mGy]
RelativeVolume_At_AbsolutemGy_0.00,0.6879588642064975,0.65,0.72,0.6879576959297842,0.65,0.72,0.6878521083586533,0.65,0.72,0.9890582349326424,0.99,0.99,0.9890581760372448,0.99,0.99,0.9890528523384722,0.99,0.99,Original,DVH,CV0mGy[%]
RelativeVolume_At_AbsolutemGy_100.00,0.7931409715045226,0.77,0.82,0.7931409626384547,0.77,0.82,0.7931395688718894,0.77,0.82,0.9936789918944204,0.99,0.99,0.9936789915549992,0.99,0.99,0.993678938197142,0.99,0.99,Original,DVH,CV100mGy[%]
RelativeVolume_At_AbsolutemGy_200.00,0.9937517055918718,0.99,0.99,0.9937517055879616,0.99,0.99,0.9937516800903418,0.99,0.99,0.9998466678785952,1.0,1.0,0.9998466678784986,1.0,1.0,0.9998466672489535,1.0,1.0,Original,DVH,CV200mGy[%]
RelativeVolume_At_AbsolutemGy_300.00,0.9975196610281234,1.0,1.0,0.9975196610273418,1.0,1.0,0.997519648140769,1.0,1.0,0.9999393571814214,1.0,1.0,0.9999393571814024,1.0,1.0,0.9999393568655688,1.0,1.0,Original,DVH,CV300mGy[%]
RelativeVolume_At_AbsolutemGy_400.00,0.9982850060032366,1.0,1.0,0.9982850060028232,1.0,1.0,0.9982849961359476,1.0,1.0,0.9999581007738142,1.0,1.0,0.999958100773804,1.0,1.0,0.9999581005323412,1.0,1.0,Original,DVH,CV400mGy[%]
RelativeVolume_At_AbsolutemGy_500.00,0.9989443562748868,1.0,1.0,0.9989443562747016,1.0,1.0,0.9989443490729264,1.0,1.0,0.9999742260475716,1.0,1.0,0.9999742260475672,1.0,1.0,0.9999742258715518,1.0,1.0,Original,DVH,CV500mGy[%]
RelativeVolume_At_AbsolutemGy_600.00,0.99913337324093,1.0,1.0,0.9991333732408032,1.0,1.0,0.9991333672435062,1.0,1.0,0.999978844875538,1.0,1.0,0.9999788448755348,1.0,1.0,0.9999788447290116,1.0,1.0,Original,DVH,CV600mGy[%]
RelativeVolume_At_AbsolutemGy_700.00,0.9992157324426154,1.0,1.0,0.9992157324412242,1.0,1.0,0.999215659775262,1.0,1.0,0.9999808568758382,1.0,1.0,0.9999808568758042,1.0,1.0,0.9999808551007482,1.0,1.0,Original,DVH,CV700mGy[%]
RelativeVolume_At_AbsolutemGy_800.00,0.9993045575984576,1.0,1.0,0.9993045575976396,1.0,1.0,0.9993045094034344,1.0,1.0,0.9999830264740016,1.0,1.0,0.9999830264739816,1.0,1.0,0.9999830252969164,1.0,1.0,Original,DVH,CV800mGy[%]
RelativeVolume_At_AbsolutemGy_900.00,0.9993181893719544,1.0,1.0,0.9993181893721498,1.0,1.0,0.9993182011184102,1.0,1.0,0.9999833594034764,1.0,1.0,0.9999833594034812,1.0,1.0,0.9999833596903568,1.0,1.0,Original,DVH,CV900mGy[%]
RelativeVolume_At_AbsolutemGy_1000.00,0.9993762198797896,1.0,1.0,0.9993762198804754,1.0,1.0,0.999376264927185,1.0,1.0,0.9999847765862748,1.0,1.0,0.9999847765862916,1.0,1.0,0.9999847776863304,1.0,1.0,Original,DVH,CV1000mGy[%]
RelativeVolume_At_AbsolutemGy_1100.00,0.9993885489717864,1.0,1.0,0.9993885489735138,1.0,1.0,0.999388664728361,1.0,1.0,0.9999850776585498,1.0,1.0,0.999985077658592,1.0,1.0,0.999985080485252,1.0,1.0,Original,DVH,CV1100mGy[%]
RelativeVolume_At_AbsolutemGy_1200.00,0.9993676935698574,1.0,1.0,0.9993676935705124,1.0,1.0,0.9993677360186892,1.0,1.0,0.9999845683724188,1.0,1.0,0.9999845683724348,1.0,1.0,0.9999845694090344,1.0,1.0,Original,DVH,CV1200mGy[%]
RelativeVolume_At_AbsolutemGy_1300.00,0.9993377703335256,1.0,1.0,0.9993377703312016,1.0,1.0,0.9993376265410808,1.0,1.0,0.9999838376147584,1.0,1.0,0.9999838376147012,1.0,1.0,0.9999838341030888,1.0,1.0,Original,DVH,CV1300mGy[%]
RelativeVolume_At_AbsolutemGy_1400.00,0.9993695576522392,1.0,1.0,0.999369557648115,1.0,1.0,0.9993692896057697,1.0,1.0,0.9999846138939056,1.0,1.0,0.9999846138938048,1.0,1.0,0.9999846073481352,1.0,1.0,Original,DVH,CV1400mGy[%]
RelativeVolume_At_AbsolutemGy_1500.00,0.9993353717392262,1.0,1.0,0.999335371732807,1.0,1.0,0.9993349760037042,1.0,1.0,0.9999837790366536,1.0,1.0,0.9999837790364968,1.0,1.0,0.9999837693720348,1.0,1.0,Original,DVH,CV1500mGy[%]
RelativeVolume_At_AbsolutemGy_1600.00,0.9993446767921887,1.0,1.0,0.9993446767858136,1.0,1.0,0.999344278202718,1.0,1.0,0.9999840062817072,1.0,1.0,0.9999840062815516,1.0,1.0,0.9999839965475662,1.0,1.0,Original,DVH,CV1600mGy[%]
RelativeVolume_At_AbsolutemGy_1700.00,0.9993466800022378,1.0,1.0,0.9993466799953616,1.0,1.0,0.9993462487620708,1.0,1.0,0.999984055202928,1.0,1.0,0.99998405520276,1.0,1.0,0.9999840446714496,1.0,1.0,Original,DVH,CV1700mGy[%]
