,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
moment_0_0_1,-0.0167602497395158,-0.02,-0.02,-0.0167445345663305,-0.02,-0.02,-0.0167551523249856,-0.02,-0.02,-2.0849243532769743,-2.61,-1.6,-2.079004275215051,-2.6,-1.6,-2.08300162841765,-2.61,-1.6,Original,Moment,x1-y0-z0
moment_0_0_2,0.9961240514139263,1.0,1.0,0.996124051459483,1.0,1.0,0.9961245314949816,1.0,1.0,0.9999051058345776,1.0,1.0,0.9999051058356968,1.0,1.0,0.999905117632926,1.0,1.0,Original,Moment,x2-y0-z0
moment_0_0_3,0.9970979983230897,1.0,1.0,0.9970979983638204,1.0,1.0,0.9970985721461424,1.0,1.0,0.9999290185069908,1.0,1.0,0.99992901850799,1.0,1.0,0.9999290325822546,1.0,1.0,Original,Moment,x3-y0-z0
moment_0_1_0,-0.0166116518726513,-0.02,-0.02,-0.0165954189263419,-0.02,-0.02,-0.0166062906589164,-0.02,-0.02,-2.0298326811156566,-2.54,-1.56,-2.0239324542677,-2.54,-1.55,-2.0278815043161784,-2.54,-1.56,Original,Moment,x0-y1-z0
moment_0_1_1,0.8227275892671909,0.8,0.85,0.8227275910133469,0.8,0.85,0.8227279232763509,0.8,0.85,0.994772129249502,0.99,1.0,0.9947721293117656,0.99,1.0,0.9947721411594384,0.99,1.0,Original,Moment,x1-y1-z0
moment_0_1_2,0.911262594311818,0.9,0.92,0.9112623670077,0.9,0.92,0.9111666735472757,0.9,0.92,0.9976305417351046,1.0,1.0,0.997630535090396,1.0,1.0,0.9976277374274573,1.0,1.0,Original,Moment,x2-y1-z0
moment_0_1_3,0.8109406514075664,0.79,0.84,0.8109410588623871,0.79,0.84,0.8110127215062337,0.79,0.84,0.994345909955626,0.99,1.0,0.9943459248970586,0.99,1.0,0.9943485525509328,0.99,1.0,Original,Moment,x3-y1-z0
moment_0_2_0,0.937660793752577,0.93,0.95,0.9376608946008872,0.93,0.95,0.9377230910835176,0.93,0.95,0.9983810702936076,1.0,1.0,0.998381073082205,1.0,1.0,0.998382792791269,1.0,1.0,Original,Moment,x0-y2-z0
moment_0_2_1,0.5887727686191448,0.55,0.63,0.5887714736756359,0.55,0.63,0.5886954684405369,0.55,0.63,0.9832500213268656,0.98,0.99,0.9832499332421852,0.98,0.99,0.9832447625609558,0.98,0.99,Original,Moment,x1-y2-z0
moment_0_2_2,0.9843102403100704,0.98,0.99,0.9843102432083588,0.98,0.99,0.9843176981536648,0.98,0.99,0.9996113742072728,1.0,1.0,0.9996113742801775,1.0,1.0,0.999611561803706,1.0,1.0,Original,Moment,x2-y2-z0
moment_0_2_3,0.9534909365485156,0.95,0.96,0.9534909562180396,0.95,0.96,0.9535074896960736,0.95,0.96,0.9988117145056158,1.0,1.0,0.99881171503205,1.0,1.0,0.9988121575257852,1.0,1.0,Original,Moment,x3-y2-z0
moment_0_3_0,0.2922489062606769,0.26,0.33,0.2922501936199806,0.26,0.33,0.2922719902965802,0.26,0.33,0.9442274599082636,0.93,0.95,0.9442277876725428,0.93,0.95,0.9442333367466628,0.93,0.95,Original,Moment,x0-y3-z0
moment_0_3_1,0.8633387959689187,0.84,0.88,0.8633392071820499,0.84,0.88,0.8634457295064044,0.84,0.88,0.99615402353665,1.0,1.0,0.9961540368894822,1.0,1.0,0.9961574954451786,1.0,1.0,Original,Moment,x1-y3-z0
moment_0_3_2,0.5789940252216045,0.54,0.62,0.5789935620259237,0.54,0.62,0.5789674455698931,0.54,0.62,0.9825740836333632,0.98,0.99,0.9825740510974186,0.98,0.99,0.9825722165359084,0.98,0.99,Original,Moment,x2-y3-z0
moment_0_3_3,0.8419699969900005,0.82,0.86,0.8419701051985914,0.82,0.86,0.8419937434264397,0.82,0.86,0.9954430371420392,0.99,1.0,0.9954430408311136,0.99,1.0,0.9954438466894494,0.99,1.0,Original,Moment,x3-y3-z0
moment_1_0_0,-0.0163523922836097,-0.02,-0.01,-0.0163360203453774,-0.02,-0.01,-0.0163468165928374,-0.02,-0.01,-1.9382472749002813,-2.44,-1.48,-1.9326477579016568,-2.43,-1.48,-1.936337902394314,-2.44,-1.48,Original,Moment,x0-y0-z1
moment_1_0_1,0.9595841365519364,0.95,0.97,0.9595841456031045,0.95,0.97,0.9595929565721856,0.95,0.97,0.9989737833988064,1.0,1.0,0.9989737836380622,1.0,1.0,0.9989740165426204,1.0,1.0,Original,Moment,x1-y0-z1
moment_1_0_2,0.8433392522573882,0.82,0.86,0.8433390970241363,0.82,0.86,0.8433048365784951,0.82,0.86,0.9954896445330744,0.99,1.0,0.9954896392574988,0.99,1.0,0.9954884748759736,0.99,1.0,Original,Moment,x2-y0-z1
moment_1_0_3,0.9192840325937096,0.91,0.93,0.9192841213008416,0.91,0.93,0.9193255453230498,0.91,0.93,0.9978630379043744,1.0,1.0,0.9978630404536516,1.0,1.0,0.997864230850354,1.0,1.0,Original,Moment,x3-y0-z1
moment_1_1_0,0.4765895986753072,0.44,0.52,0.4765871667195908,0.44,0.52,0.4764963936987503,0.44,0.52,0.9739124175069112,0.97,0.98,0.9739121698077146,0.97,0.98,0.9739029226890252,0.97,0.98,Original,Moment,x0-y1-z1
moment_1_1_1,0.327253994219597,0.29,0.37,0.3272565539591124,0.29,0.37,0.3273076144058659,0.29,0.37,0.9522541960616484,0.94,0.96,0.9522547246829242,0.94,0.96,0.9522652677597836,0.94,0.96,Original,Moment,x1-y1-z1
moment_1_1_2,0.6111590503301569,0.57,0.65,0.6111598496655609,0.57,0.65,0.6112113645027123,0.57,0.65,0.9847191928862744,0.98,0.99,0.9847192434991434,0.98,0.99,0.984722505082836,0.98,0.99,Original,Moment,x2-y1-z1
moment_1_1_3,0.6322136985278292,0.59,0.67,0.6322148899817787,0.59,0.67,0.6322988723226465,0.59,0.67,0.9860096380258044,0.98,0.99,0.9860097087107832,0.98,0.99,0.9860146904566396,0.98,0.99,Original,Moment,x3-y1-z1
moment_1_2_0,0.5927962975376957,0.55,0.63,0.5927941315655972,0.55,0.63,0.5926648804829813,0.55,0.63,0.9835219268841014,0.98,0.99,0.9835217814629256,0.98,0.99,0.983513101829648,0.98,0.99,Original,Moment,x0-y2-z1
moment_1_2_1,0.6451987012756211,0.61,0.68,0.645198288812815,0.61,0.68,0.6451675380456161,0.61,0.68,0.9867650706406522,0.98,0.99,0.9867650471095772,0.98,0.99,0.9867632926913632,0.98,0.99,Original,Moment,x1-y2-z1
moment_1_2_2,0.6893163712478599,0.65,0.72,0.6893158022788296,0.65,0.72,0.6892640487768495,0.65,0.72,0.9891265396798412,0.99,0.99,0.9891265111058016,0.99,0.99,0.9891239118168108,0.99,0.99,Original,Moment,x2-y2-z1
moment_1_2_3,0.8268203042371516,0.8,0.85,0.8268197409533993,0.8,0.85,0.8267094938890425,0.8,0.85,0.99491736417583,0.99,1.0,0.9949173442830532,0.99,1.0,0.9949134503209632,0.99,1.0,Original,Moment,x3-y2-z1
moment_1_3_0,0.0370578738081795,0.03,0.05,0.0370646889938579,0.03,0.05,0.0370754473957398,0.03,0.05,0.6120789888933886,0.55,0.67,0.6121243308326915,0.55,0.67,0.6121958870205646,0.55,0.67,Original,Moment,x0-y3-z1
moment_1_3_1,0.0568265565582046,0.05,0.07,0.0568273552237968,0.05,0.07,0.0568293282360837,0.05,0.07,0.7118376102106595,0.66,0.76,0.7118406667927133,0.66,0.76,0.7118482174744248,0.66,0.76,Original,Moment,x1-y3-z1
moment_1_3_2,0.1668972387590395,0.14,0.19,0.1669102803034706,0.14,0.19,0.1670174757218523,0.14,0.19,0.891464988419262,0.87,0.91,0.8914740629867312,0.87,0.91,0.8915486049971869,0.87,0.91,Original,Moment,x2-y3-z1
moment_1_3_3,0.4891885214848948,0.45,0.53,0.4891901429668904,0.45,0.53,0.4892538180562599,0.45,0.53,0.97516419284118,0.97,0.98,0.975164349996787,0.97,0.98,0.9751705206645708,0.97,0.98,Original,Moment,x3-y3-z1
moment_2_0_0,0.9693731480207672,0.96,0.97,0.9693731474981367,0.96,0.97,0.9693724692841232,0.96,0.97,0.999229996001999,1.0,1.0,0.9992299959884546,1.0,1.0,0.9992299784119644,1.0,1.0,Original,Moment,x0-y0-z2
moment_2_0_1,0.9744660743411476,0.97,0.98,0.9744660809185252,0.97,0.98,0.974476372694958,0.97,0.98,0.9993613108460012,1.0,1.0,0.9993613110147268,1.0,1.0,0.9993615750206224,1.0,1.0,Original,Moment,x1-y0-z2
moment_2_0_2,0.9856074539928416,0.98,0.99,0.9856074534579315,0.98,0.99,0.9856059515952694,0.98,0.99,0.9996439629959613,1.0,1.0,0.9996439629825404,1.0,1.0,0.9996439253009046,1.0,1.0,Original,Moment,x2-y0-z2
moment_2_0_3,0.9758063499553896,0.97,0.98,0.9758063550131468,0.97,0.98,0.9758147188932066,0.97,0.98,0.9993956460696496,1.0,1.0,0.9993956461990458,1.0,1.0,0.9993958601764584,1.0,1.0,Original,Moment,x3-y0-z2
moment_2_1_0,-0.0101346149357493,-0.01,-0.01,-0.0101330571631718,-0.01,-0.01,-0.0101336978954611,-0.01,-0.01,-0.6988033114678559,-0.99,-0.43,-0.6986226896979933,-0.99,-0.43,-0.698696977217785,-0.99,-0.43,Original,Moment,x0-y1-z2
moment_2_1_1,0.0349502523688658,0.03,0.05,0.0349487158012795,0.03,0.05,0.0349464344682163,0.03,0.05,0.5975622664216185,0.53,0.66,0.5975513106078398,0.53,0.66,0.5975350435381371,0.53,0.66,Original,Moment,x1-y1-z2
moment_2_1_2,0.02446122419609,0.02,0.03,0.0244627102316198,0.02,0.03,0.0244642381501897,0.02,0.03,0.5069173925334084,0.42,0.58,0.5069329575754064,0.42,0.58,0.5069489603338467,0.42,0.58,Original,Moment,x2-y1-z2
moment_2_1_3,0.575862501431804,0.54,0.62,0.5758625618652808,0.54,0.62,0.5758659260214528,0.54,0.62,0.982352971871372,0.98,0.99,0.9823529761607191,0.98,0.99,0.9823532149348652,0.98,0.99,Original,Moment,x3-y1-z2
moment_2_2_0,0.6548955010054375,0.62,0.69,0.6548957711132516,0.62,0.69,0.6549167874252462,0.62,0.69,0.9873103845192306,0.99,0.99,0.9873103994924958,0.99,0.99,0.9873115644827092,0.99,0.99,Original,Moment,x0-y2-z2
moment_2_2_1,0.6230767597009084,0.58,0.66,0.6230764991783274,0.58,0.66,0.6230588426475127,0.58,0.66,0.9854599306850224,0.98,0.99,0.985459914790169,0.98,0.99,0.9854588375103188,0.98,0.99,Original,Moment,x1-y2-z2
moment_2_2_2,0.8615413499983149,0.84,0.88,0.861541407914845,0.84,0.88,0.8615561836773601,0.84,0.88,0.9960955388600332,1.0,1.0,0.996095540748322,1.0,1.0,0.9960960224836404,1.0,1.0,Original,Moment,x2-y2-z2
moment_2_2_3,0.8721523452195448,0.85,0.89,0.8721522999407143,0.85,0.89,0.8721396358994508,0.85,0.89,0.9964374039854632,1.0,1.0,0.9964374025439232,1.0,1.0,0.9964369993537192,1.0,1.0,Original,Moment,x3-y2-z2
moment_2_3_0,0.0063825749225699,0.0,0.01,0.0063826636719891,0.0,0.01,0.0063826870460261,0.0,0.01,0.2084640700062252,0.07,0.33,0.2084663791502238,0.07,0.33,0.208466987309973,0.07,0.33,Original,Moment,x0-y3-z2
moment_2_3_1,0.0184826132446502,0.01,0.03,0.0184829682103512,0.01,0.03,0.0184832422733506,0.01,0.03,0.4356839932590143,0.34,0.52,0.4356888040384529,0.34,0.52,0.435692518305962,0.34,0.52,Original,Moment,x1-y3-z2
moment_2_3_2,0.005291895644464,0.0,0.01,0.0052926192952762,0.0,0.01,0.0052927771657324,0.0,0.01,0.1790641661796082,0.04,0.31,0.1790843744734906,0.04,0.31,0.1790887829529452,0.04,0.31,Original,Moment,x2-y3-z2
moment_2_3_3,0.4069879400400993,0.37,0.45,0.4069894633766727,0.37,0.45,0.4070323325500066,0.37,0.45,0.9656812143931116,0.96,0.97,0.9656814235706108,0.96,0.97,0.9656873095614112,0.96,0.97,Original,Moment,x3-y3-z2
moment_3_0_0,0.9815545756575664,0.98,0.98,0.9815545740900532,0.98,0.98,0.981551154142996,0.98,0.98,0.9995418672571632,1.0,1.0,0.9995418672175173,1.0,1.0,0.999541780718718,1.0,1.0,Original,Moment,x0-y0-z3
moment_3_0_1,0.9785184436442989,0.97,0.98,0.9785184487142036,0.97,0.98,0.9785279174314332,0.97,0.98,0.9994648440073088,1.0,1.0,0.9994648441363156,1.0,1.0,0.9994650850714863,1.0,1.0,Original,Moment,x1-y0-z3
moment_3_0_2,0.9766511480733984,0.97,0.98,0.9766511548730769,0.97,0.98,0.9766628162904628,0.97,0.98,0.9994172409233616,1.0,1.0,0.9994172410970292,1.0,1.0,0.9994175389330122,1.0,1.0,Original,Moment,x2-y0-z3
moment_3_0_3,0.8870201740471367,0.87,0.9,0.8870203406105347,0.87,0.9,0.887073960060923,0.87,0.9,0.9969030338042988,1.0,1.0,0.9969030389356822,1.0,1.0,0.9969046907135816,1.0,1.0,Original,Moment,x3-y0-z3
moment_3_1_0,-0.0232203748053616,-0.02,-0.02,-0.0232206619269234,-0.02,-0.02,-0.0232203947800572,-0.02,-0.02,-13.374099359350266,-15.82,-11.13,-13.37642285928452,-15.84,-11.12,-13.37426097813103,-15.82,-11.13,Original,Moment,x0-y1-z3
moment_3_1_1,-0.023112848049831,-0.02,-0.02,-0.023112464985705,-0.02,-0.02,-0.0231128197866219,-0.02,-0.02,-12.553662808634035,-14.86,-10.44,-12.550907098905476,-14.87,-10.42,-12.553459448836168,-14.86,-10.44,Original,Moment,x1-y1-z3
moment_3_1_2,-0.0177272561911361,-0.02,-0.02,-0.0177261646784343,-0.02,-0.02,-0.0177269441766439,-0.02,-0.02,-2.498429488712199,-3.09,-1.95,-2.497900762411572,-3.09,-1.95,-2.498278333394613,-3.09,-1.95,Original,Moment,x2-y1-z3
moment_3_1_3,0.0120651798924354,0.01,0.02,0.0120642780200371,0.01,0.02,0.01206382649094,0.01,0.02,0.3336503269547137,0.22,0.44,0.3336335045796127,0.22,0.44,0.3336250820253593,0.22,0.44,Original,Moment,x3-y1-z3
moment_3_2_0,0.6280121466782773,0.59,0.67,0.6280120762960006,0.59,0.67,0.6280072045679733,0.59,0.67,0.9857587697558944,0.98,0.99,0.9857587655264364,0.98,0.99,0.9857584727691427,0.98,0.99,Original,Moment,x0-y2-z3
moment_3_2_1,0.6273395561367202,0.59,0.67,0.6273394727691157,0.59,0.67,0.6273337188134185,0.59,0.67,0.9857183103355618,0.98,0.99,0.9857183053154448,0.98,0.99,0.9857179588284792,0.98,0.99,Original,Moment,x1-y2-z3
moment_3_2_2,0.629177937299054,0.59,0.67,0.6291778717578118,0.59,0.67,0.6291733124044443,0.59,0.67,0.9858287003597224,0.98,0.99,0.9858286964352,0.98,0.99,0.9858284234252632,0.98,0.99,Original,Moment,x2-y2-z3
moment_3_2_3,0.6402333225824467,0.6,0.68,0.6402323489234208,0.6,0.68,0.640161316073023,0.6,0.68,0.9864796806922972,0.98,0.99,0.9864796243125123,0.98,0.99,0.9864755107057568,0.98,0.99,Original,Moment,x3-y2-z3
moment_3_3_0,-0.000198341689598,-0.0,0.0,-0.0001980620879539,-0.0,0.0,-0.0001980643580476,-0.0,0.0,-0.0081970418789602,-0.18,0.15,-0.0081853942572046,-0.18,0.15,-0.0081854888235183,-0.18,0.15,Original,Moment,x0-y3-z3
moment_3_3_1,-0.0002991019119028,-0.0,0.0,-0.0002989797261332,-0.0,0.0,-0.0002989812234667,-0.0,0.0,-0.0124116725880557,-0.18,0.15,-0.012406540939964,-0.18,0.15,-0.0124066038257708,-0.18,0.15,Original,Moment,x1-y3-z3
moment_3_3_2,-0.0002792150868152,-0.0,0.0,-0.0002780595068978,-0.0,0.0,-0.0002780726779635,-0.0,0.0,-0.0115771188087571,-0.18,0.15,-0.0115286659900266,-0.18,0.15,-0.011529218219916,-0.18,0.15,Original,Moment,x2-y3-z3
moment_3_3_3,0.0067155241332257,0.0,0.01,0.0067157110700593,0.0,0.01,0.0067157628904217,0.0,0.01,0.2170360548872402,0.08,0.34,0.2170408171396543,0.08,0.34,0.2170421372635867,0.08,0.34,Original,Moment,x3-y3-z3
gradient_0,0.9110096984530636,0.9,0.92,0.9110102873967378,0.9,0.92,0.91125754865713,0.9,0.92,0.9976231469157314,1.0,1.0,0.9976231641414228,1.0,1.0,0.997630394236336,1.0,1.0,Original,Gradient,z
gradient_1,0.3576590265278619,0.32,0.4,0.3576669320848487,0.32,0.4,0.3578475033730592,0.32,0.4,0.9580343772822664,0.95,0.96,0.9580357607322124,0.95,0.96,0.9580673446366184,0.95,0.96,Original,Gradient,y
gradient_2,0.97645874852822,0.97,0.98,0.9764587467015357,0.97,0.98,0.9764556402090654,0.97,0.98,0.9994123259818146,1.0,1.0,0.999412325935142,1.0,1.0,0.9994122465627628,1.0,1.0,Original,Gradient,x
AbsolutemGy_At_RelativeVolume_0.00,0.9820979169412886,0.98,0.98,0.982097920594114,0.98,0.98,0.9821061367303282,0.98,0.98,0.999555602222049,1.0,1.0,0.9995556023143378,1.0,1.0,0.9995558098938864,1.0,1.0,Original,DVH,DC100%[mGy]
AbsolutemGy_At_RelativeVolume_0.05,0.9884778428457774,0.99,0.99,0.9884778522404511,0.99,0.99,0.9885108978086716,0.99,0.99,0.9997157767869432,1.0,1.0,0.9997157770213212,1.0,1.0,0.999716601414544,1.0,1.0,Original,DVH,DC95%[mGy]
AbsolutemGy_At_RelativeVolume_0.10,0.988960163050028,0.99,0.99,0.9889601708274848,0.99,0.99,0.9889887368747088,0.99,0.99,0.9997278039771116,1.0,1.0,0.999727804170959,1.0,1.0,0.9997285161381764,1.0,1.0,Original,DVH,DC90%[mGy]
AbsolutemGy_At_RelativeVolume_0.15,0.9891722614064,0.99,0.99,0.9891722694338394,0.99,0.99,0.9892023376920608,0.99,0.99,0.9997330892638844,1.0,1.0,0.9997330894638784,1.0,1.0,0.9997338385569956,1.0,1.0,Original,DVH,DC85%[mGy]
AbsolutemGy_At_RelativeVolume_0.20,0.9889306148587484,0.99,0.99,0.9889306227638014,0.99,0.99,0.9889595791055624,0.99,0.99,0.9997270674891596,1.0,1.0,0.9997270676861986,1.0,1.0,0.999727789422726,1.0,1.0,Original,DVH,DC80%[mGy]
AbsolutemGy_At_RelativeVolume_0.25,0.988965322333204,0.99,0.99,0.9889653307990112,0.99,0.99,0.988996439888478,0.99,0.99,0.9997279325677184,1.0,1.0,0.99972793277872,1.0,1.0,0.9997287081177344,1.0,1.0,Original,DVH,DC75%[mGy]
AbsolutemGy_At_RelativeVolume_0.30,0.9889401953825366,0.99,0.99,0.9889402039158888,0.99,0.99,0.9889714891815012,0.99,0.99,0.9997273062881856,1.0,1.0,0.9997273065008814,1.0,1.0,0.9997280862692844,1.0,1.0,Original,DVH,DC70%[mGy]
AbsolutemGy_At_RelativeVolume_0.35,0.9885221817903728,0.99,0.99,0.9885221918703336,0.99,0.99,0.988557786577195,0.99,0.99,0.999716882905578,1.0,1.0,0.9997168831570306,1.0,1.0,0.9997177710641084,1.0,1.0,Original,DVH,DC65%[mGy]
AbsolutemGy_At_RelativeVolume_0.40,0.988095526432328,0.99,0.99,0.9880955375736932,0.99,0.99,0.988133454023924,0.99,0.99,0.9997062351659572,1.0,1.0,0.9997062354441216,1.0,1.0,0.9997071820615304,1.0,1.0,Original,DVH,DC60%[mGy]
AbsolutemGy_At_RelativeVolume_0.45,0.987554850125914,0.99,0.99,0.98755486282133,0.99,0.99,0.9875961685286284,0.99,0.99,0.9996927289945692,1.0,1.0,0.9996927293118716,1.0,1.0,0.9996937616431684,1.0,1.0,Original,DVH,DC55%[mGy]
AbsolutemGy_At_RelativeVolume_0.50,0.9865629698850464,0.98,0.99,0.9865629844849496,0.98,0.99,0.9866069360862036,0.98,0.99,0.9996679141458568,1.0,1.0,0.9996679145114752,1.0,1.0,0.999669015122474,1.0,1.0,Original,DVH,DC50%[mGy]
AbsolutemGy_At_RelativeVolume_0.55,0.9859406617693642,0.98,0.99,0.985940677419223,0.98,0.99,0.9859856761229188,0.98,0.99,0.9996523203892592,1.0,1.0,0.999652320781654,1.0,1.0,0.9996534490001178,1.0,1.0,Original,DVH,DC45%[mGy]
AbsolutemGy_At_RelativeVolume_0.60,0.9855408846035384,0.98,0.99,0.9855409006455254,0.98,0.99,0.985585733325711,0.98,0.99,0.9996422926668096,1.0,1.0,0.9996422930693544,1.0,1.0,0.9996434180149452,1.0,1.0,Original,DVH,DC40%[mGy]
AbsolutemGy_At_RelativeVolume_0.65,0.9847965317995137,0.98,0.99,0.9847965485669754,0.98,0.99,0.9848410808199376,0.98,0.99,0.9996236007026734,1.0,1.0,0.9996236011240432,1.0,1.0,0.9996247201795416,1.0,1.0,Original,DVH,DC35%[mGy]
AbsolutemGy_At_RelativeVolume_0.70,0.9837088878588904,0.98,0.99,0.9837089078073652,0.98,0.99,0.9837582969209312,0.98,0.99,0.9995962385100104,1.0,1.0,0.9995962390124012,1.0,1.0,0.9995974827882792,1.0,1.0,Original,DVH,DC30%[mGy]
AbsolutemGy_At_RelativeVolume_0.75,0.9824361058731884,0.98,0.99,0.982436127634505,0.98,0.99,0.982486036144819,0.98,0.99,0.9995641437202712,1.0,1.0,0.9995641442697032,1.0,1.0,0.9995654043027188,1.0,1.0,Original,DVH,DC25%[mGy]
AbsolutemGy_At_RelativeVolume_0.80,0.9805392440421896,0.98,0.98,0.9805392713977868,0.98,0.98,0.9805957859609982,0.98,0.98,0.9995161612022327,1.0,1.0,0.9995161618955178,1.0,1.0,0.9995175940892478,1.0,1.0,Original,DVH,DC20%[mGy]
AbsolutemGy_At_RelativeVolume_0.85,0.9780738076386865,0.97,0.98,0.9780738427675996,0.97,0.98,0.978138094601113,0.97,0.98,0.9994535249501496,1.0,1.0,0.9994535258448196,1.0,1.0,0.9994551621178444,1.0,1.0,Original,DVH,DC15%[mGy]
AbsolutemGy_At_RelativeVolume_0.90,0.9743155791802997,0.97,0.98,0.9743156230304808,0.97,0.98,0.9743838279246296,0.97,0.98,0.9993574497047076,1.0,1.0,0.9993574508299082,1.0,1.0,0.999359200855577,1.0,1.0,Original,DVH,DC10%[mGy]
AbsolutemGy_At_RelativeVolume_0.95,0.9693141538570704,0.96,0.97,0.9693142208108724,0.96,0.97,0.9694009418422596,0.96,0.97,0.9992284670286576,1.0,1.0,0.9992284687640264,1.0,1.0,0.9992307162817784,1.0,1.0,Original,DVH,DC5%[mGy]
RelativeVolume_At_AbsolutemGy_0.00,,,,,,,,,,,,,,,,,,,Original,DVH,CV0mGy[%]
RelativeVolume_At_AbsolutemGy_100.00,0.9986241005060824,1.0,1.0,0.9986241005060824,1.0,1.0,0.9986241005060824,1.0,1.0,0.9999663963682264,1.0,1.0,0.9999663963682264,1.0,1.0,0.9999663963682264,1.0,1.0,Original,DVH,CV100mGy[%]
RelativeVolume_At_AbsolutemGy_200.00,0.9996080730672496,1.0,1.0,0.9996080730657224,1.0,1.0,0.9996079133838834,1.0,1.0,0.9999904371499928,1.0,1.0,0.9999904371499556,1.0,1.0,0.999990433252296,1.0,1.0,Original,DVH,CV200mGy[%]
RelativeVolume_At_AbsolutemGy_300.00,0.9997741018951078,1.0,1.0,0.9997741018946846,1.0,1.0,0.9997740250848824,1.0,1.0,0.9999944890755808,1.0,1.0,0.9999944890755704,1.0,1.0,0.9999944872013344,1.0,1.0,Original,DVH,CV300mGy[%]
RelativeVolume_At_AbsolutemGy_400.00,0.9992218030879854,1.0,1.0,0.9992218030776152,1.0,1.0,0.9992212571397144,1.0,1.0,0.9999810051663208,1.0,1.0,0.9999810051660676,1.0,1.0,0.99998099183026,1.0,1.0,Original,DVH,CV400mGy[%]
RelativeVolume_At_AbsolutemGy_500.00,0.9981767698054104,1.0,1.0,0.9981767697353532,1.0,1.0,0.9981751972004418,1.0,1.0,0.9999554517301312,1.0,1.0,0.9999554517284164,1.0,1.0,0.9999554132370352,1.0,1.0,Original,DVH,CV500mGy[%]
RelativeVolume_At_AbsolutemGy_600.00,0.9978651982278836,1.0,1.0,0.9978651981413662,1.0,1.0,0.9978635400802968,1.0,1.0,0.9999478229932984,1.0,1.0,0.9999478229911792,1.0,1.0,0.999947782381618,1.0,1.0,Original,DVH,CV600mGy[%]
RelativeVolume_At_AbsolutemGy_700.00,0.9977598173075644,1.0,1.0,0.9977598172820642,1.0,1.0,0.9977593516213076,1.0,1.0,0.9999452417211128,1.0,1.0,0.999945241720488,1.0,1.0,0.9999452303130952,1.0,1.0,Original,DVH,CV700mGy[%]
RelativeVolume_At_AbsolutemGy_800.00,0.9977258040513146,1.0,1.0,0.9977258041417122,1.0,1.0,0.9977274301574832,1.0,1.0,0.999944408463645,1.0,1.0,0.9999444084658596,1.0,1.0,0.9999444483012896,1.0,1.0,Original,DVH,CV800mGy[%]
RelativeVolume_At_AbsolutemGy_900.00,0.9975465226548136,1.0,1.0,0.9975465228528448,1.0,1.0,0.9975498240396344,1.0,1.0,0.9999400155080764,1.0,1.0,0.9999400155129295,1.0,1.0,0.9999400964162636,1.0,1.0,Original,DVH,CV900mGy[%]
RelativeVolume_At_AbsolutemGy_1000.00,0.9974148224114318,1.0,1.0,0.997414822678896,1.0,1.0,0.997419053617218,1.0,1.0,0.9999367874581848,1.0,1.0,0.9999367874647414,1.0,1.0,0.99993689118044,1.0,1.0,Original,DVH,CV1000mGy[%]
RelativeVolume_At_AbsolutemGy_1100.00,0.9971495532915904,1.0,1.0,0.9971495536619832,1.0,1.0,0.9971548661274712,1.0,1.0,0.999930283031988,1.0,1.0,0.9999302830410725,1.0,1.0,0.999930413336403,1.0,1.0,Original,DVH,CV1100mGy[%]
RelativeVolume_At_AbsolutemGy_1200.00,0.9967008240244568,1.0,1.0,0.996700824513306,1.0,1.0,0.9967068796067472,1.0,1.0,0.9999192724548625,1.0,1.0,0.9999192724668624,1.0,1.0,0.9999194211065086,1.0,1.0,Original,DVH,CV1200mGy[%]
RelativeVolume_At_AbsolutemGy_1300.00,0.9959724389268664,1.0,1.0,0.9959724396501698,1.0,1.0,0.9959797731759358,1.0,1.0,0.9999013792899892,1.0,1.0,0.9999013793077705,1.0,1.0,0.9999015595869358,1.0,1.0,Original,DVH,CV1300mGy[%]
RelativeVolume_At_AbsolutemGy_1400.00,0.9945787653539856,0.99,1.0,0.9945787667994136,0.99,1.0,0.9945896392156824,0.99,1.0,0.999867071705732,1.0,1.0,0.9998670717413622,1.0,1.0,0.9998673397468888,1.0,1.0,Original,DVH,CV1400mGy[%]
RelativeVolume_At_AbsolutemGy_1500.00,0.9926036349222134,0.99,0.99,0.9926036382831828,0.99,0.99,0.9926221315671244,0.99,0.99,0.9998182896359652,1.0,1.0,0.9998182897191364,1.0,1.0,0.9998187473472714,1.0,1.0,Original,DVH,CV1500mGy[%]
RelativeVolume_At_AbsolutemGy_1600.00,0.9907694528433952,0.99,0.99,0.990769458858143,0.99,0.99,0.9907959291082682,0.99,0.99,0.9997728188436174,1.0,1.0,0.999772818992997,1.0,1.0,0.999773476378769,1.0,1.0,Original,DVH,CV1600mGy[%]
RelativeVolume_At_AbsolutemGy_1700.00,0.9895447064052942,0.99,0.99,0.9895447153139444,0.99,0.99,0.9895792861681256,0.99,0.99,0.9997423648872076,1.0,1.0,0.9997423651089932,1.0,1.0,0.9997432257396256,1.0,1.0,Original,DVH,CV1700mGy[%]
