,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
log-sigma-3-mm-3D_firstorder_10Percentile,0.9993793511626492,1.0,1.0,0.9993793512617168,1.0,1.0,0.9993858916251244,1.0,1.0,0.9999848530518344,1.0,1.0,0.999984853054254,1.0,1.0,0.999985012767652,1.0,1.0,LoG (sigma=3mm),firstorder,10Percentile
log-sigma-3-mm-3D_firstorder_90Percentile,0.9927606010844812,0.99,0.99,0.9927606082408748,0.99,0.99,0.9928008463618746,0.99,0.99,0.9998221733355612,1.0,1.0,0.9998221735125996,1.0,1.0,0.99982316890225,1.0,1.0,LoG (sigma=3mm),firstorder,90Percentile
log-sigma-3-mm-3D_firstorder_Energy,0.9899040074014444,0.99,0.99,0.9899040119196312,0.99,0.99,0.9899221754416136,0.99,0.99,0.9997513067116464,1.0,1.0,0.9997513068240494,1.0,1.0,0.9997517586864728,1.0,1.0,LoG (sigma=3mm),firstorder,Energy
log-sigma-3-mm-3D_firstorder_Entropy,0.9114303992008556,0.9,0.92,0.9114328367511516,0.9,0.92,0.9124624348907908,0.9,0.93,0.9976354462415272,1.0,1.0,0.997635517471917,1.0,1.0,0.9976655713911512,1.0,1.0,LoG (sigma=3mm),firstorder,Entropy
log-sigma-3-mm-3D_firstorder_InterquartileRange,0.998580719888577,1.0,1.0,0.998580719937321,1.0,1.0,0.9985821260505968,1.0,1.0,0.9999653354131276,1.0,1.0,0.9999653354143196,1.0,1.0,0.999965369804891,1.0,1.0,LoG (sigma=3mm),firstorder,InterquartileRange
log-sigma-3-mm-3D_firstorder_Kurtosis,0.9537450983518576,0.95,0.96,0.95374523764436,0.95,0.96,0.9538630090453704,0.95,0.96,0.9988185151137402,1.0,1.0,0.9988185188398218,1.0,1.0,0.9988216688513026,1.0,1.0,LoG (sigma=3mm),firstorder,Kurtosis
log-sigma-3-mm-3D_firstorder_Maximum,0.849795283689734,0.83,0.87,0.8497973861405304,0.83,0.87,0.8502853535604016,0.83,0.87,0.9957074323813015,0.99,1.0,0.9957075027818116,0.99,1.0,0.9957238332096324,1.0,1.0,LoG (sigma=3mm),firstorder,Maximum
log-sigma-3-mm-3D_firstorder_MeanAbsoluteDeviation,0.9954722919463272,0.99,1.0,0.9954722927811734,0.99,1.0,0.9954798184361094,0.99,1.0,0.9998890781236932,1.0,1.0,0.9998890781442364,1.0,1.0,0.9998892633278428,1.0,1.0,LoG (sigma=3mm),firstorder,MeanAbsoluteDeviation
log-sigma-3-mm-3D_firstorder_Mean,0.9956645077204406,0.99,1.0,0.995664510873522,0.99,1.0,0.9956942006290626,0.99,1.0,0.9998938071166684,1.0,1.0,0.9998938071942276,1.0,1.0,0.9998945374783093,1.0,1.0,LoG (sigma=3mm),firstorder,Mean
log-sigma-3-mm-3D_firstorder_Median,0.9972685211142254,1.0,1.0,0.997268521919316,1.0,1.0,0.9972805736103733,1.0,1.0,0.999933200552757,1.0,1.0,0.9999332005724983,1.0,1.0,0.9999334960856192,1.0,1.0,LoG (sigma=3mm),firstorder,Median
log-sigma-3-mm-3D_firstorder_Minimum,0.9089337236960584,0.9,0.92,0.9089355068911018,0.9,0.92,0.9096658164775264,0.9,0.92,0.9975622928588672,1.0,1.0,0.9975623452466212,1.0,1.0,0.9975837839062384,1.0,1.0,LoG (sigma=3mm),firstorder,Minimum
log-sigma-3-mm-3D_firstorder_Range,0.9138736886746616,0.9,0.93,0.9138758583157528,0.9,0.93,0.9148207279738072,0.9,0.93,0.997706658724058,1.0,1.0,0.9977067217960331,1.0,1.0,0.997734161699917,1.0,1.0,LoG (sigma=3mm),firstorder,Range
log-sigma-3-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9983390242226928,1.0,1.0,0.9983390241947072,1.0,1.0,0.9983383345390504,1.0,1.0,0.9999594226415196,1.0,1.0,0.999959422640835,1.0,1.0,0.999959405765306,1.0,1.0,LoG (sigma=3mm),firstorder,RobustMeanAbsoluteDeviation
log-sigma-3-mm-3D_firstorder_RootMeanSquared,0.9916405553269272,0.99,0.99,0.9916405609198,0.99,0.99,0.9916677633395355,0.99,0.99,0.9997944346054936,1.0,1.0,0.999794434744158,1.0,1.0,0.9997951091555936,1.0,1.0,LoG (sigma=3mm),firstorder,RootMeanSquared
log-sigma-3-mm-3D_firstorder_Skewness,0.9795836913013902,0.98,0.98,0.9795836888476104,0.98,0.98,0.9795788617994422,0.98,0.98,0.9994919211590982,1.0,1.0,0.9994919210967926,1.0,1.0,0.9994917985292868,1.0,1.0,LoG (sigma=3mm),firstorder,Skewness
log-sigma-3-mm-3D_firstorder_TotalEnergy,0.989904007401444,0.99,0.99,0.989904011919631,0.99,0.99,0.9899221754416132,0.99,0.99,0.9997513067116464,1.0,1.0,0.9997513068240494,1.0,1.0,0.9997517586864728,1.0,1.0,LoG (sigma=3mm),firstorder,TotalEnergy
log-sigma-3-mm-3D_firstorder_Uniformity,0.8572982021950154,0.84,0.88,0.8573010132339832,0.84,0.88,0.8579939690008144,0.84,0.88,0.9959565315488016,1.0,1.0,0.9959566240822116,1.0,1.0,0.9959794167348652,1.0,1.0,LoG (sigma=3mm),firstorder,Uniformity
log-sigma-3-mm-3D_firstorder_Variance,0.9830063391252069,0.98,0.99,0.9830063556567282,0.98,0.99,0.9830455644415164,0.98,0.99,0.9995785328867688,1.0,1.0,0.9995785333036864,1.0,1.0,0.9995795220931338,1.0,1.0,LoG (sigma=3mm),firstorder,Variance
log-sigma-3-mm-3D_glcm_Autocorrelation,0.833084289233055,0.81,0.86,0.833088601796851,0.81,0.86,0.8339720348846923,0.81,0.86,0.9951369663545484,0.99,1.0,0.9951371164395602,0.99,1.0,0.995167829732152,0.99,1.0,LoG (sigma=3mm),glcm,Autocorrelation
log-sigma-3-mm-3D_glcm_ClusterProminence,0.7269514812844944,0.69,0.76,0.7269736714632371,0.69,0.76,0.7294040448433211,0.7,0.76,0.9909220034300256,0.99,0.99,0.9909230090461314,0.99,0.99,0.9910327908165948,0.99,0.99,LoG (sigma=3mm),glcm,ClusterProminence
log-sigma-3-mm-3D_glcm_ClusterShade,0.831255853792384,0.81,0.85,0.8312621455989486,0.81,0.85,0.8325348657881855,0.81,0.85,0.9950731972966887,0.99,1.0,0.9950734171985666,0.99,1.0,0.9951178330790698,0.99,1.0,LoG (sigma=3mm),glcm,ClusterShade
log-sigma-3-mm-3D_glcm_ClusterTendency,0.8516505403853734,0.83,0.87,0.8516588298143133,0.83,0.87,0.8536144488620906,0.83,0.87,0.995769424280814,1.0,1.0,0.9957697006765702,1.0,1.0,0.9958347614437852,1.0,1.0,LoG (sigma=3mm),glcm,ClusterTendency
log-sigma-3-mm-3D_glcm_Contrast,0.9383863036430822,0.93,0.95,0.9383872644675954,0.93,0.95,0.9389876227893276,0.93,0.95,0.99840111655823,1.0,1.0,0.9984011430863564,1.0,1.0,0.998417708491056,1.0,1.0,LoG (sigma=3mm),glcm,Contrast
log-sigma-3-mm-3D_glcm_Correlation,0.9523742330879807,0.94,0.96,0.9523744717273512,0.94,0.96,0.952570167274863,0.95,0.96,0.9987817929586308,1.0,1.0,0.9987817993601652,1.0,1.0,0.9987870478684576,1.0,1.0,LoG (sigma=3mm),glcm,Correlation
log-sigma-3-mm-3D_glcm_DifferenceAverage,0.939954416127657,0.93,0.95,0.939955523195054,0.93,0.95,0.9406665935394716,0.93,0.95,0.9984443414406738,1.0,1.0,0.9984443719072634,1.0,1.0,0.9984639261920863,1.0,1.0,LoG (sigma=3mm),glcm,DifferenceAverage
log-sigma-3-mm-3D_glcm_DifferenceEntropy,0.9205385856864684,0.91,0.93,0.9205406144094695,0.91,0.93,0.921505216318536,0.91,0.93,0.9978990435843546,1.0,1.0,0.9978991017313372,1.0,1.0,0.9979267207848368,1.0,1.0,LoG (sigma=3mm),glcm,DifferenceEntropy
log-sigma-3-mm-3D_glcm_DifferenceVariance,0.8842056001419484,0.87,0.9,0.8842093263722932,0.87,0.9,0.8853774652083919,0.87,0.9,0.9968160556908148,1.0,1.0,0.9968161711976244,1.0,1.0,0.9968523349057918,1.0,1.0,LoG (sigma=3mm),glcm,DifferenceVariance
log-sigma-3-mm-3D_glcm_Id,0.914391166577211,0.9,0.93,0.9143927703323532,0.9,0.93,0.9150956319406324,0.9,0.93,0.99772169367595,1.0,1.0,0.9977217402461656,1.0,1.0,0.9977421348112188,1.0,1.0,LoG (sigma=3mm),glcm,Id
log-sigma-3-mm-3D_glcm_Idm,0.923606607309197,0.91,0.93,0.9236080068651128,0.91,0.93,0.9243022831629144,0.91,0.94,0.9979866945870348,1.0,1.0,0.9979867344418866,1.0,1.0,0.9980064907095536,1.0,1.0,LoG (sigma=3mm),glcm,Idm
log-sigma-3-mm-3D_glcm_Idmn,0.9392875298004344,0.93,0.95,0.9392884906415924,0.93,0.95,0.9398983622896742,0.93,0.95,0.9984259759583294,1.0,1.0,0.9984260024373512,1.0,1.0,0.998442798742872,1.0,1.0,LoG (sigma=3mm),glcm,Idmn
log-sigma-3-mm-3D_glcm_Idn,0.93947835892002,0.93,0.95,0.939479482621278,0.93,0.95,0.9401952008167068,0.93,0.95,0.9984312338239568,1.0,1.0,0.9984312647788464,1.0,1.0,0.998450966210444,1.0,1.0,LoG (sigma=3mm),glcm,Idn
log-sigma-3-mm-3D_glcm_Imc1,0.8439233540958866,0.82,0.86,0.8439240112217821,0.82,0.86,0.8440697156777429,0.82,0.87,0.9955094817866154,0.99,1.0,0.9955095040888914,0.99,1.0,0.9955144483374198,0.99,1.0,LoG (sigma=3mm),glcm,Imc1
log-sigma-3-mm-3D_glcm_Imc2,0.9001000529104033,0.89,0.91,0.900102235540452,0.89,0.91,0.9009092471325212,0.89,0.91,0.9973002934446034,1.0,1.0,0.9973003587976096,1.0,1.0,0.997324501478564,1.0,1.0,LoG (sigma=3mm),glcm,Imc2
log-sigma-3-mm-3D_glcm_InverseVariance,0.6243198541523637,0.59,0.66,0.6243247766749119,0.59,0.66,0.6246603576043331,0.59,0.66,0.985535628417752,0.98,0.99,0.9855359275966312,0.98,0.99,0.9855563126946918,0.98,0.99,LoG (sigma=3mm),glcm,InverseVariance
log-sigma-3-mm-3D_glcm_JointAverage,0.8091233062744412,0.78,0.83,0.8091298423521842,0.78,0.83,0.8102674081672185,0.79,0.83,0.9942791223944424,0.99,1.0,0.9942793631172104,0.99,1.0,0.9943212021091214,0.99,1.0,LoG (sigma=3mm),glcm,JointAverage
log-sigma-3-mm-3D_glcm_JointEnergy,0.7679538659156429,0.74,0.8,0.7679581871009515,0.74,0.8,0.7685449757415932,0.74,0.8,0.992684122492536,0.99,0.99,0.992684298596267,0.99,0.99,0.9927081945153108,0.99,0.99,LoG (sigma=3mm),glcm,JointEnergy
log-sigma-3-mm-3D_glcm_JointEntropy,0.91035466735171,0.9,0.92,0.91035703634252,0.9,0.92,0.911344456766349,0.9,0.92,0.9976039748403108,1.0,1.0,0.9976040442265768,1.0,1.0,0.9976329345842496,1.0,1.0,LoG (sigma=3mm),glcm,JointEntropy
log-sigma-3-mm-3D_glcm_MCC,0.8556675086144625,0.84,0.88,0.855667625026451,0.84,0.88,0.85569592179995,0.84,0.88,0.9959027530261504,1.0,1.0,0.9959027568724006,1.0,1.0,0.9959036917672694,1.0,1.0,LoG (sigma=3mm),glcm,MCC
log-sigma-3-mm-3D_glcm_MaximumProbability,0.7343259101344076,0.7,0.77,0.734329509791951,0.7,0.77,0.7347376676350864,0.7,0.77,0.9912529624526256,0.99,0.99,0.9912531224329462,0.99,0.99,0.9912712524445898,0.99,0.99,LoG (sigma=3mm),glcm,MaximumProbability
log-sigma-3-mm-3D_glcm_SumAverage,0.8091233062744411,0.78,0.83,0.8091298423521841,0.78,0.83,0.8102674081672184,0.79,0.83,0.9942791223944424,0.99,1.0,0.9942793631172104,0.99,1.0,0.9943212021091214,0.99,1.0,LoG (sigma=3mm),glcm,SumAverage
log-sigma-3-mm-3D_glcm_SumEntropy,0.8910197335743771,0.87,0.91,0.8910230829747992,0.87,0.91,0.8921472727068461,0.88,0.91,0.9970257118260876,1.0,1.0,0.9970258141129124,1.0,1.0,0.997060103363366,1.0,1.0,LoG (sigma=3mm),glcm,SumEntropy
log-sigma-3-mm-3D_glcm_SumSquares,0.8770612616865817,0.86,0.89,0.877066673905867,0.86,0.89,0.8786526173516573,0.86,0.9,0.9965928384375036,1.0,1.0,0.9965930088747806,1.0,1.0,0.996642864184802,1.0,1.0,LoG (sigma=3mm),glcm,SumSquares
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity,0.7890009739435524,0.76,0.82,0.7890013674025967,0.76,0.82,0.7890616947041459,0.76,0.82,0.9935196936855544,0.99,0.99,0.9935197089020048,0.99,0.99,0.9935220417976884,0.99,0.99,LoG (sigma=3mm),glrlm,GrayLevelNonUniformity
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.8121634261184437,0.79,0.84,0.8121679934477538,0.79,0.84,0.8129784786192068,0.79,0.84,0.9943906838252458,0.99,1.0,0.9943908508201954,0.99,1.0,0.9944204557111967,0.99,1.0,LoG (sigma=3mm),glrlm,GrayLevelNonUniformityNormalized
log-sigma-3-mm-3D_glrlm_GrayLevelVariance,0.7841925699480987,0.76,0.81,0.7842082589917313,0.76,0.81,0.786552713273162,0.76,0.81,0.9933326306349506,0.99,0.99,0.9933332446063656,0.99,0.99,0.9934247251214908,0.99,0.99,LoG (sigma=3mm),glrlm,GrayLevelVariance
log-sigma-3-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.8299289216216116,0.81,0.85,0.8299333639973249,0.81,0.85,0.8308231329708036,0.81,0.85,0.9950267480115248,0.99,1.0,0.9950269037575188,0.99,1.0,0.9950580657231728,0.99,1.0,LoG (sigma=3mm),glrlm,HighGrayLevelRunEmphasis
log-sigma-3-mm-3D_glrlm_LongRunEmphasis,0.6789148199992577,0.64,0.71,0.6789201468711751,0.64,0.71,0.6793822618587363,0.64,0.72,0.9885964476496928,0.99,0.99,0.9885967231313104,0.99,0.99,0.9886206057597472,0.99,0.99,LoG (sigma=3mm),glrlm,LongRunEmphasis
log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7098134071647112,0.68,0.74,0.7098184522457546,0.68,0.74,0.7103247798741739,0.68,0.74,0.9901272013409848,0.99,0.99,0.9901274407689618,0.99,0.99,0.9901514532063168,0.99,0.99,LoG (sigma=3mm),glrlm,LongRunHighGrayLevelEmphasis
log-sigma-3-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.6627914138472654,0.63,0.7,0.6627916780533551,0.63,0.7,0.6628129701806651,0.63,0.7,0.9877430649989324,0.99,0.99,0.987743079310692,0.99,0.99,0.9877442326461666,0.99,0.99,LoG (sigma=3mm),glrlm,LongRunLowGrayLevelEmphasis
log-sigma-3-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.7120811569574004,0.68,0.75,0.7120922084824403,0.68,0.75,0.7132146306202006,0.68,0.75,0.9902344931652064,0.99,0.99,0.9902350144186736,0.99,0.99,0.9902878730153702,0.99,0.99,LoG (sigma=3mm),glrlm,LowGrayLevelRunEmphasis
log-sigma-3-mm-3D_glrlm_RunEntropy,0.6989668276880824,0.66,0.73,0.6989755743398908,0.66,0.73,0.6998092382693176,0.67,0.73,0.9896047318468568,0.99,0.99,0.9896051594719,0.99,0.99,0.9896458700482532,0.99,0.99,LoG (sigma=3mm),glrlm,RunEntropy
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformity,0.8867540284370732,0.87,0.9,0.8867570664621688,0.87,0.9,0.8877334828330011,0.87,0.9,0.9968948321578284,1.0,1.0,0.996894925805806,1.0,1.0,0.9969249918163804,1.0,1.0,LoG (sigma=3mm),glrlm,RunLengthNonUniformity
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9327474160371834,0.92,0.94,0.9327485387773734,0.92,0.94,0.9333874140671632,0.92,0.94,0.998244511474615,1.0,1.0,0.9982445428392802,1.0,1.0,0.998262378424552,1.0,1.0,LoG (sigma=3mm),glrlm,RunLengthNonUniformityNormalized
log-sigma-3-mm-3D_glrlm_RunPercentage,0.8976894590098667,0.88,0.91,0.8976909484673042,0.88,0.91,0.8982270878635426,0.88,0.91,0.9972279259291658,1.0,1.0,0.997227970760344,1.0,1.0,0.9972440986222584,1.0,1.0,LoG (sigma=3mm),glrlm,RunPercentage
log-sigma-3-mm-3D_glrlm_RunVariance,0.6443628438576218,0.61,0.68,0.6443687277882906,0.61,0.68,0.6448061223984779,0.61,0.68,0.986717325311456,0.98,0.99,0.9867176618264354,0.98,0.99,0.9867426608340925,0.98,0.99,LoG (sigma=3mm),glrlm,RunVariance
log-sigma-3-mm-3D_glrlm_ShortRunEmphasis,0.9124473448154165,0.9,0.92,0.912449069576454,0.9,0.93,0.91318663919118,0.9,0.93,0.9976651313892776,1.0,1.0,0.9976651816812004,1.0,1.0,0.99768667136201,1.0,1.0,LoG (sigma=3mm),glrlm,ShortRunEmphasis
log-sigma-3-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8157629895923679,0.79,0.84,0.8157679576079473,0.79,0.84,0.8166708520578465,0.79,0.84,0.9945217316684886,0.99,1.0,0.9945219117615932,0.99,1.0,0.9945546068426298,0.99,1.0,LoG (sigma=3mm),glrlm,ShortRunHighGrayLevelEmphasis
log-sigma-3-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.7272306494465341,0.7,0.76,0.7272407027165898,0.7,0.76,0.7283413054223941,0.7,0.76,0.9909346504707646,0.99,0.99,0.990935105734827,0.99,0.99,0.9909848732366636,0.99,0.99,LoG (sigma=3mm),glrlm,ShortRunLowGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformity,0.9021990450058603,0.89,0.92,0.9021989774400864,0.89,0.92,0.902173423519201,0.89,0.92,0.997363000007363,1.0,1.0,0.9973629979934312,1.0,1.0,0.9973622362872124,1.0,1.0,LoG (sigma=3mm),glszm,GrayLevelNonUniformity
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.6554599196805175,0.62,0.69,0.6554953671999051,0.62,0.69,0.6582721084297565,0.62,0.7,0.9873416467908482,0.99,0.99,0.9873436084430062,0.99,0.99,0.9874966397956892,0.99,0.99,LoG (sigma=3mm),glszm,GrayLevelNonUniformityNormalized
log-sigma-3-mm-3D_glszm_GrayLevelVariance,0.7277340499685183,0.7,0.76,0.7277650447155231,0.7,0.76,0.7311777721331941,0.7,0.76,0.9909574321088946,0.99,0.99,0.9909588337956317,0.99,0.99,0.9911124659513446,0.99,0.99,LoG (sigma=3mm),glszm,GrayLevelVariance
log-sigma-3-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.7235609746531343,0.69,0.76,0.7235678456503551,0.69,0.76,0.7243059645711462,0.69,0.76,0.9907676517108388,0.99,0.99,0.9907679659246692,0.99,0.99,0.9908016868787825,0.99,0.99,LoG (sigma=3mm),glszm,HighGrayLevelZoneEmphasis
log-sigma-3-mm-3D_glszm_LargeAreaEmphasis,0.8492086962653264,0.83,0.87,0.8492100670759398,0.83,0.87,0.8495267043617049,0.83,0.87,0.9956877772899404,0.99,1.0,0.9956878232531564,0.99,1.0,0.995698436225909,0.99,1.0,LoG (sigma=3mm),glszm,LargeAreaEmphasis
log-sigma-3-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.7913223421606137,0.76,0.82,0.7913239006342698,0.76,0.82,0.7915662794469238,0.76,0.82,0.9936092139384832,0.99,0.99,0.993609273867775,0.99,0.99,0.9936185914787512,0.99,0.99,LoG (sigma=3mm),glszm,LargeAreaHighGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.864536803047162,0.85,0.88,0.8645371853825995,0.85,0.88,0.8646372408963869,0.85,0.88,0.9961928726139044,1.0,1.0,0.9961928849956078,1.0,1.0,0.9961961248675016,1.0,1.0,LoG (sigma=3mm),glszm,LargeAreaLowGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.6616091964987301,0.63,0.7,0.6616212081947005,0.63,0.7,0.6625855068659473,0.63,0.7,0.9876789152684362,0.99,0.99,0.987679568160479,0.99,0.99,0.9877319078949176,0.99,0.99,LoG (sigma=3mm),glszm,LowGrayLevelZoneEmphasis
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformity,0.7554474012897925,0.73,0.79,0.7554489138971859,0.73,0.79,0.7556405392831835,0.73,0.79,0.9921662690430496,0.99,0.99,0.992166332678918,0.99,0.99,0.9921743924245467,0.99,0.99,LoG (sigma=3mm),glszm,SizeZoneNonUniformity
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.610035542641383,0.57,0.65,0.6100529328199908,0.57,0.65,0.6111703752771152,0.57,0.65,0.9846479279042952,0.98,0.99,0.9846490328983908,0.98,0.99,0.9847199099551944,0.98,0.99,LoG (sigma=3mm),glszm,SizeZoneNonUniformityNormalized
log-sigma-3-mm-3D_glszm_SmallAreaEmphasis,0.5772886216078115,0.54,0.62,0.5773139624403946,0.54,0.62,0.578736427532297,0.54,0.62,0.9824539530041362,0.98,0.99,0.9824557430211726,0.98,0.99,0.9825559816644835,0.98,0.99,LoG (sigma=3mm),glszm,SmallAreaEmphasis
log-sigma-3-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.6448780853034782,0.61,0.68,0.6448978796285542,0.61,0.68,0.6463750536737505,0.61,0.68,0.9867467707002372,0.98,0.99,0.9867479010170797,0.98,0.99,0.9868320641200764,0.98,0.99,LoG (sigma=3mm),glszm,SmallAreaHighGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.5264309969489716,0.49,0.57,0.5264386671971532,0.49,0.57,0.5267884885225071,0.49,0.57,0.978529997149632,0.97,0.98,0.9785306435251512,0.97,0.98,0.9785601040380264,0.97,0.98,LoG (sigma=3mm),glszm,SmallAreaLowGrayLevelEmphasis
log-sigma-3-mm-3D_glszm_ZoneEntropy,0.6378015893274566,0.6,0.68,0.6378595365805764,0.6,0.68,0.6420711971081234,0.61,0.68,0.9863383546258516,0.98,0.99,0.986341734431115,0.98,0.99,0.9865858095641228,0.98,0.99,LoG (sigma=3mm),glszm,ZoneEntropy
log-sigma-3-mm-3D_glszm_ZonePercentage,0.9048118228534228,0.89,0.92,0.9048129796926324,0.89,0.92,0.9052640550719488,0.89,0.92,0.9974406601742688,1.0,1.0,0.9974406944625888,1.0,1.0,0.9974540576836348,1.0,1.0,LoG (sigma=3mm),glszm,ZonePercentage
log-sigma-3-mm-3D_glszm_ZoneVariance,0.8494697162365742,0.83,0.87,0.8494710815064287,0.83,0.87,0.8497870826124029,0.83,0.87,0.9956965266787264,0.99,1.0,0.9956965724288372,0.99,1.0,0.9957071577652068,0.99,1.0,LoG (sigma=3mm),glszm,ZoneVariance
log-sigma-3-mm-3D_gldm_DependenceEntropy,0.7365690263421545,0.71,0.77,0.7365755281575821,0.71,0.77,0.7373216480887517,0.71,0.77,0.9913523605692344,0.99,0.99,0.9913526478299632,0.99,0.99,0.9913855800707674,0.99,0.99,LoG (sigma=3mm),gldm,DependenceEntropy
log-sigma-3-mm-3D_gldm_DependenceNonUniformity,0.6993978000493842,0.67,0.73,0.6994021021253911,0.67,0.73,0.6998127330200036,0.67,0.73,0.9896257898653846,0.99,0.99,0.9896259999455876,0.99,0.99,0.9896460405114148,0.99,0.99,LoG (sigma=3mm),gldm,DependenceNonUniformity
log-sigma-3-mm-3D_gldm_DependenceNonUniformityNormalized,0.5207005323334486,0.48,0.56,0.5207107762760544,0.48,0.56,0.5211674661094735,0.48,0.56,0.9780420102571168,0.97,0.98,0.978042891740446,0.97,0.98,0.9780821559501978,0.97,0.98,LoG (sigma=3mm),gldm,DependenceNonUniformityNormalized
log-sigma-3-mm-3D_gldm_DependenceVariance,0.7482383040933006,0.72,0.78,0.748238720790244,0.72,0.78,0.7482894997929626,0.72,0.78,0.9918601518259652,0.99,0.99,0.9918601696849694,0.99,0.99,0.991862345852542,0.99,0.99,LoG (sigma=3mm),gldm,DependenceVariance
log-sigma-3-mm-3D_gldm_GrayLevelNonUniformity,0.9519589757565192,0.94,0.96,0.9519591859949488,0.94,0.96,0.9521300222182932,0.94,0.96,0.9987706488850702,1.0,1.0,0.998770654529541,1.0,1.0,0.9987752403289936,1.0,1.0,LoG (sigma=3mm),gldm,GrayLevelNonUniformity
log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.8627481595190468,0.84,0.88,0.8627546706606034,0.84,0.88,0.8644360111353563,0.85,0.88,0.996134831736646,1.0,1.0,0.9961350434451314,1.0,1.0,0.9961896081570952,1.0,1.0,LoG (sigma=3mm),gldm,GrayLevelVariance
log-sigma-3-mm-3D_gldm_HighGrayLevelEmphasis,0.8326841576117459,0.81,0.85,0.8326884244608401,0.81,0.85,0.8335599716911256,0.81,0.86,0.9951230344846828,0.99,1.0,0.9951231831173326,0.99,1.0,0.9951535118746268,0.99,1.0,LoG (sigma=3mm),gldm,HighGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_LargeDependenceEmphasis,0.8544975487307365,0.83,0.87,0.85449956204538,0.83,0.87,0.8549846086801255,0.83,0.87,0.9958640461397746,1.0,1.0,0.995864112836616,1.0,1.0,0.9958801725084324,1.0,1.0,LoG (sigma=3mm),gldm,LargeDependenceEmphasis
log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8308774412714215,0.81,0.85,0.8308814247988726,0.81,0.85,0.8316845972224504,0.81,0.85,0.9950599656395506,0.99,1.0,0.995060104989401,0.99,1.0,0.9950881747108776,0.99,1.0,LoG (sigma=3mm),gldm,LargeDependenceHighGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.6899082323321485,0.66,0.73,0.6899158936250013,0.66,0.73,0.6906154649227887,0.66,0.73,0.989156238743528,0.99,0.99,0.9891566228580152,0.99,0.99,0.9891916626232152,0.99,0.99,LoG (sigma=3mm),gldm,LargeDependenceLowGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_LowGrayLevelEmphasis,0.7191014031676238,0.69,0.75,0.7191123532520876,0.69,0.75,0.7202635331124418,0.69,0.75,0.9905624893449804,0.99,0.99,0.9905629961147562,0.99,0.99,0.990616189627604,0.99,0.99,LoG (sigma=3mm),gldm,LowGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.9160464499234108,0.9,0.93,0.916047524773812,0.9,0.93,0.9165286286425318,0.9,0.93,0.9977696757135788,1.0,1.0,0.9977697068156476,1.0,1.0,0.9977836209962672,1.0,1.0,LoG (sigma=3mm),gldm,SmallDependenceEmphasis
log-sigma-3-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8936729441500071,0.88,0.91,0.8936731525427214,0.88,0.91,0.8937449710230022,0.88,0.91,0.9971065041011856,1.0,1.0,0.9971065104285732,1.0,1.0,0.997108690868297,1.0,1.0,LoG (sigma=3mm),gldm,SmallDependenceHighGrayLevelEmphasis
log-sigma-3-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.8070226841292296,0.78,0.83,0.8070267898308936,0.78,0.83,0.8077313724654964,0.78,0.83,0.9942015608603046,0.99,1.0,0.9942017128376264,0.99,1.0,0.9942277715872152,0.99,1.0,LoG (sigma=3mm),gldm,SmallDependenceLowGrayLevelEmphasis
