,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-2-mm-3D_glcm_Idn,0.8068768708417439,0.78,0.83,0.8069011874382109,0.78,0.83,0.8110883567461968,0.79,0.84,0.9941961624391948,0.99,1.0,0.9941970628399863,0.99,1.0,0.9943513253793836,0.99,1.0
log-sigma-2-mm-3D_glcm_Imc1,0.4295272635017208,0.39,0.47,0.42989761722753106,0.39,0.47,0.44165328060720704,0.4,0.48,0.9686227437655057,0.96,0.97,0.9686686431637587,0.96,0.97,0.9700877105874904,0.97,0.97
log-sigma-2-mm-3D_glcm_Imc2,0.5274967891634664,0.49,0.57,0.5277303692856244,0.49,0.57,0.5386477851148348,0.5,0.58,0.9786196399642454,0.98,0.98,0.9786392399912474,0.98,0.98,0.9795372115765889,0.98,0.98
log-sigma-2-mm-3D_glcm_InverseVariance,0.7937779173090908,0.77,0.82,0.7938065597853651,0.77,0.82,0.7983528181468177,0.77,0.82,0.9937033572128858,0.99,0.99,0.9937044519932556,0.99,0.99,0.9938772547622098,0.99,0.99
log-sigma-2-mm-3D_glcm_JointAverage,0.815064202177872,0.79,0.84,0.8150645890324332,0.79,0.84,0.8151344991234453,0.79,0.84,0.9944963790463075,0.99,1.0,0.9944963930933999,0.99,1.0,0.9944989313892766,0.99,1.0
log-sigma-2-mm-3D_glcm_JointEnergy,0.9606033010035393,0.95,0.97,0.9606033003227399,0.95,0.97,0.9606026197307861,0.95,0.97,0.9990006958439479,1.0,1.0,0.9990006958259888,1.0,1.0,0.9990006778725898,1.0,1.0
log-sigma-2-mm-3D_glcm_JointEntropy,0.9119051273204515,0.9,0.92,0.9119052976406753,0.9,0.92,0.9119775885370028,0.9,0.92,0.9976493118110182,1.0,1.0,0.997649316783106,1.0,1.0,0.9976514269780872,1.0,1.0
log-sigma-2-mm-3D_glcm_MCC,0.3945155866515428,0.36,0.44,0.39488520176843417,0.36,0.44,0.40502220171481434,0.37,0.45,0.963917644980651,0.96,0.97,0.9639714143483147,0.96,0.97,0.9654100534860425,0.96,0.97
log-sigma-2-mm-3D_glcm_MaximumProbability,0.9760134799966226,0.97,0.98,0.9760134927827862,0.97,0.98,0.9760348243211026,0.97,0.98,0.9994009441310555,1.0,1.0,0.9994009444580381,1.0,1.0,0.9994014899607726,1.0,1.0
log-sigma-2-mm-3D_glcm_SumAverage,0.815064202177872,0.79,0.84,0.8150645890324332,0.79,0.84,0.8151344991234453,0.79,0.84,0.9944963790463075,0.99,1.0,0.9944963930933999,0.99,1.0,0.9944989313892766,0.99,1.0
log-sigma-2-mm-3D_glcm_SumEntropy,0.7432487964342719,0.71,0.77,0.7433004141334933,0.71,0.77,0.7494781450025592,0.72,0.78,0.9916449200845674,0.99,0.99,0.9916471610211216,0.99,0.99,0.9919132045037691,0.99,0.99
log-sigma-2-mm-3D_glcm_SumSquares,0.7547895004694017,0.72,0.78,0.7548233817885486,0.72,0.78,0.7591238699180153,0.73,0.79,0.9921385675434526,0.99,0.99,0.9921399952881277,0.99,0.99,0.9923202143397584,0.99,0.99
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformity,0.979092505295464,0.98,0.98,0.9790927746581481,0.98,0.98,0.9796102296774811,0.98,0.98,0.9994794430146059,1.0,1.0,0.9994794498608716,1.0,1.0,0.9994925949955471,1.0,1.0
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.7962352852871064,0.77,0.82,0.7962595400479173,0.77,0.82,0.8001646316279424,0.77,0.83,0.9937970056096148,0.99,0.99,0.9937979271467521,0.99,0.99,0.9939455909550495,0.99,0.99
log-sigma-2-mm-3D_glrlm_GrayLevelVariance,0.7609116303360698,0.73,0.79,0.7609440413353884,0.73,0.79,0.7651969992593397,0.74,0.79,0.9923945530122231,0.99,0.99,0.9923958976055587,0.99,0.99,0.9925713777399577,0.99,0.99
log-sigma-2-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.8133534089401411,0.79,0.84,0.8133544742516434,0.79,0.84,0.8135448545106134,0.79,0.84,0.99443413156464,0.99,1.0,0.9944341704052166,0.99,1.0,0.9944411099630978,0.99,1.0
log-sigma-2-mm-3D_glrlm_LongRunEmphasis,0.9444883245759561,0.94,0.95,0.9444889155631863,0.94,0.95,0.9449013587102348,0.94,0.95,0.9985685316156767,1.0,1.0,0.9985685477279396,1.0,1.0,0.9985797875011992,1.0,1.0
