,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.730762596916886,0.7,0.76,0.7307729386393425,0.7,0.76,0.7319256173971722,0.7,0.76,0.9910938499675208,0.99,0.99,0.991094313926966,0.99,0.99,0.9911459469582808,0.99,0.99,Wavelet (HLH),gldm,LargeDependenceHighGrayLevelEmphasis
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.6523670893282681,0.62,0.69,0.6523818032486918,0.62,0.69,0.6535158932692515,0.62,0.69,0.9871697002943974,0.99,0.99,0.9871705220348352,0.99,0.99,0.9872337512588945,0.99,0.99,Wavelet (HLH),gldm,LargeDependenceLowGrayLevelEmphasis
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.3495266470106237,0.31,0.39,0.3495334888402648,0.31,0.39,0.3496842893201208,0.31,0.39,0.956580302217393,0.95,0.96,0.9565815520813712,0.95,0.96,0.956609088690381,0.95,0.96,Wavelet (HLH),gldm,LowGrayLevelEmphasis
wavelet-HLH_gldm_SmallDependenceEmphasis,0.571951268179169,0.53,0.61,0.5720435692116289,0.53,0.61,0.5771460683788661,0.54,0.62,0.9820735479327116,0.98,0.98,0.9820801842253544,0.98,0.98,0.9824438805703918,0.98,0.99,Wavelet (HLH),gldm,SmallDependenceEmphasis
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.4800048436817885,0.44,0.52,0.4800803896807405,0.44,0.52,0.4829571563114199,0.44,0.53,0.9742579124327236,0.97,0.98,0.9742655020397892,0.97,0.98,0.97455283200245,0.97,0.98,Wavelet (HLH),gldm,SmallDependenceHighGrayLevelEmphasis
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.4690646961851601,0.43,0.51,0.4691036612091563,0.43,0.51,0.4705194379401271,0.43,0.51,0.9731343228976708,0.97,0.98,0.9731384130259404,0.97,0.98,0.9732865897117516,0.97,0.98,Wavelet (HLH),gldm,SmallDependenceLowGrayLevelEmphasis
wavelet-HLH_ngtdm_Busyness,0.8314434769115104,0.81,0.85,0.831443966825091,0.81,0.85,0.8315430597195052,0.81,0.85,0.9950797534328728,0.99,1.0,0.9950797705482194,0.99,1.0,0.9950832319995782,0.99,1.0,Wavelet (HLH),ngtdm,Busyness
wavelet-HLH_ngtdm_Coarseness,0.9976938099523311,1.0,1.0,0.9976938099836652,1.0,1.0,0.9976943657596584,1.0,1.0,0.9999436246209464,1.0,1.0,0.9999436246217142,1.0,1.0,0.9999436382384236,1.0,1.0,Wavelet (HLH),ngtdm,Coarseness
wavelet-HLH_ngtdm_Complexity,0.5841144333703696,0.55,0.62,0.5841268267692747,0.55,0.62,0.584841386495337,0.55,0.63,0.9829307292749392,0.98,0.99,0.982931585223538,0.98,0.99,0.9829808773765538,0.98,0.99,Wavelet (HLH),ngtdm,Complexity
wavelet-HLH_ngtdm_Contrast,0.6675564024428025,0.63,0.7,0.6675648078810371,0.63,0.7,0.668257547644721,0.63,0.7,0.987999403500401,0.99,0.99,0.9879998525648424,0.99,0.99,0.9880368250774064,0.99,0.99,Wavelet (HLH),ngtdm,Contrast
wavelet-HLH_ngtdm_Strength,0.9585709398615012,0.95,0.96,0.9585710787108112,0.95,0.96,0.9587028153272508,0.95,0.96,0.9989469732568468,1.0,1.0,0.998946976934715,1.0,1.0,0.9989504659326656,1.0,1.0,Wavelet (HLH),ngtdm,Strength
wavelet-HHL_firstorder_10Percentile,0.3931658173575549,0.36,0.44,0.3935524177132848,0.36,0.44,0.4041077834278405,0.37,0.45,0.963720481358501,0.96,0.97,0.9637770828323023,0.96,0.97,0.9652830687541952,0.96,0.97,Wavelet (HHL),firstorder,10Percentile
wavelet-HHL_firstorder_90Percentile,0.3803324794421279,0.34,0.42,0.3807378894106268,0.34,0.42,0.391232205581844,0.35,0.43,0.9617802944504508,0.96,0.97,0.9618434630612812,0.96,0.97,0.9634358066090076,0.96,0.97,Wavelet (HHL),firstorder,90Percentile
wavelet-HHL_firstorder_Energy,0.4853103149309907,0.45,0.53,0.4855051431356204,0.45,0.53,0.4931589435686815,0.45,0.54,0.9747854555350988,0.97,0.98,0.9748046193176306,0.97,0.98,0.9755460625199004,0.97,0.98,Wavelet (HHL),firstorder,Energy
