,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-1-mm-3D_gldm_GrayLevelNonUniformity,0.8590143807600813,0.84,0.88,0.8590242121725998,0.84,0.88,0.8614872655396001,0.84,0.88,0.9960129149958313,1.0,1.0,0.9960132373670815,1.0,1.0,0.9960937754030768,1.0,1.0
log-sigma-1-mm-3D_gldm_GrayLevelVariance,0.4132112328440144,0.37,0.46,0.41345038756861846,0.37,0.46,0.4204766260910551,0.38,0.46,0.9665236349974591,0.96,0.97,0.9665555311922501,0.96,0.97,0.9674773411237019,0.96,0.97
log-sigma-1-mm-3D_gldm_HighGrayLevelEmphasis,0.47409709687361035,0.43,0.52,0.47411251035619617,0.43,0.52,0.4746829144906941,0.43,0.52,0.9736572850042259,0.97,0.98,0.9736588705586392,0.97,0.98,0.9737174781108565,0.97,0.98
log-sigma-1-mm-3D_gldm_LargeDependenceEmphasis,0.6689368264761256,0.63,0.71,0.6689928855436884,0.63,0.71,0.673669870542711,0.64,0.71,0.9880730074809172,0.99,0.99,0.9880759903541015,0.99,0.99,0.9883231643721876,0.99,0.99
log-sigma-1-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.608135331901021,0.57,0.65,0.6081880994713083,0.57,0.65,0.6115645246592879,0.57,0.65,0.9845268203986348,0.98,0.99,0.9845301932847504,0.98,0.99,0.9847448506673924,0.98,0.99
log-sigma-1-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.5606794452788474,0.52,0.6,0.5606823889502565,0.52,0.6,0.5608364624346833,0.52,0.6,0.981247397434616,0.98,0.98,0.9812476173375663,0.98,0.98,0.9812591241017932,0.98,0.98
log-sigma-1-mm-3D_gldm_LowGrayLevelEmphasis,0.7007808793161453,0.67,0.74,0.7007848685952122,0.67,0.74,0.70116814413964,0.67,0.74,0.9896932004820177,0.99,0.99,0.9896933945459647,0.99,0.99,0.9897120295667055,0.99,0.99
log-sigma-1-mm-3D_gldm_SmallDependenceEmphasis,0.39603907536402466,0.36,0.44,0.3963382636245946,0.36,0.44,0.4045549572045299,0.37,0.45,0.9641386655078391,0.96,0.97,0.9641818825578314,0.96,0.97,0.9653452350619741,0.96,0.97
log-sigma-1-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.42265932874215506,0.38,0.47,0.42287271604437576,0.38,0.47,0.4293794269103395,0.39,0.47,0.9677578107843708,0.96,0.97,0.967785083614111,0.96,0.97,0.9686044008985106,0.96,0.97
log-sigma-1-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6228826865665155,0.58,0.66,0.6229056387275068,0.58,0.66,0.6244638929019913,0.59,0.66,0.9854480864648493,0.98,0.99,0.9854494875977191,0.98,0.99,0.9855443808654241,0.98,0.99
log-sigma-1-mm-3D_ngtdm_Busyness,0.8163806809358312,0.79,0.84,0.8163824055667195,0.79,0.84,0.8166969069464691,0.79,0.84,0.9945441069891235,0.99,1.0,0.9945441694163547,0.99,1.0,0.9945555492855938,0.99,1.0
log-sigma-1-mm-3D_ngtdm_Coarseness,0.8366355274971254,0.81,0.86,0.83665530678025,0.81,0.86,0.8408292312938457,0.82,0.86,0.995260047105491,0.99,1.0,0.9952607297856112,0.99,1.0,0.9954040946253253,0.99,1.0
log-sigma-1-mm-3D_ngtdm_Complexity,0.5358594371261339,0.5,0.58,0.5358585752714222,0.5,0.58,0.5358177822836833,0.5,0.58,0.9793111904627949,0.98,0.98,0.9793111202541586,0.98,0.98,0.9793077969181836,0.98,0.98
log-sigma-1-mm-3D_ngtdm_Contrast,0.5681052065368749,0.53,0.61,0.5681717939296866,0.53,0.61,0.5717861549851714,0.53,0.61,0.9817951862206308,0.98,0.98,0.9818000362420509,0.98,0.98,0.9820616714447125,0.98,0.98
log-sigma-1-mm-3D_ngtdm_Strength,0.8188604497119598,0.79,0.84,0.8188736550728677,0.79,0.84,0.8213285775411828,0.8,0.84,0.9946336046928769,0.99,1.0,0.9946340798815584,0.99,1.0,0.9947221614866797,0.99,1.0
log-sigma-2-mm-3D_firstorder_10Percentile,0.9338715106318172,0.92,0.94,0.9338757885223651,0.92,0.94,0.9363593073417317,0.93,0.95,0.9982758771995268,1.0,1.0,0.998275996425472,1.0,1.0,0.9983450336369489,1.0,1.0
log-sigma-2-mm-3D_firstorder_90Percentile,0.937619726410298,0.93,0.95,0.937623292755191,0.93,0.95,0.9398262572433934,0.93,0.95,0.9983799346751826,1.0,1.0,0.9983800332977016,1.0,1.0,0.9984408140246791,1.0,1.0
log-sigma-2-mm-3D_firstorder_Energy,0.9295657964465006,0.92,0.94,0.9295706129818453,0.92,0.94,0.9321841986329176,0.92,0.94,0.9981553339797082,1.0,1.0,0.998155469431482,1.0,1.0,0.9982287682594442,1.0,1.0
log-sigma-2-mm-3D_firstorder_Entropy,0.7733090590578814,0.74,0.8,0.7733422918162804,0.74,0.8,0.7780186318131878,0.75,0.81,0.9929009029031424,0.99,0.99,0.9929022390988437,0.99,0.99,0.9930891588503498,0.99,0.99
log-sigma-2-mm-3D_firstorder_InterquartileRange,0.9444168296987866,0.94,0.95,0.944419762744935,0.94,0.95,0.9464674570612869,0.94,0.95,0.9985665822843595,1.0,1.0,0.9985666622604823,1.0,1.0,0.9986223794078329,1.0,1.0
log-sigma-2-mm-3D_firstorder_Kurtosis,0.9417290711622318,0.93,0.95,0.9417299724325581,0.93,0.95,0.9423275425521916,0.93,0.95,0.9984930905003272,1.0,1.0,0.9984931152123893,1.0,1.0,0.9985094899372026,1.0,1.0
log-sigma-2-mm-3D_firstorder_Maximum,0.7321857906638366,0.7,0.76,0.7322499868421575,0.7,0.76,0.7395178725708854,0.71,0.77,0.9911575793999856,0.99,0.99,0.9911604484050769,0.99,0.99,0.9914821439506319,0.99,0.99
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.9290865680256452,0.92,0.94,0.9290919998972277,0.92,0.94,0.9320190464794098,0.92,0.94,0.9981418501645741,1.0,1.0,0.9981420030743783,1.0,1.0,0.99822414836542,1.0,1.0
log-sigma-2-mm-3D_firstorder_Mean,0.9642063076121158,0.96,0.97,0.96420633874626,0.96,0.97,0.9642407261794169,0.96,0.97,0.999095393647603,1.0,1.0,0.9990953944629211,1.0,1.0,0.9990962949443385,1.0,1.0
log-sigma-2-mm-3D_firstorder_Median,0.9452791830556975,0.94,0.95,0.9452792215919762,0.94,0.95,0.9453065160020494,0.94,0.95,0.9985900754674554,1.0,1.0,0.9985900765163701,1.0,1.0,0.9985908194190196,1.0,1.0
log-sigma-2-mm-3D_firstorder_Minimum,0.7233593823766516,0.69,0.76,0.7234241294336058,0.69,0.76,0.7304333306256834,0.7,0.76,0.9907584302362593,0.99,0.99,0.9907613925149733,0.99,0.99,0.9910790714929453,0.99,0.99
log-sigma-2-mm-3D_firstorder_Range,0.7222702845747748,0.69,0.76,0.7223488211176677,0.69,0.76,0.7308219708848865,0.7,0.76,0.9907085253770239,0.99,0.99,0.9907121289605066,0.99,0.99,0.9910965134818729,0.99,0.99
log-sigma-2-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9439968044929561,0.94,0.95,0.9439999324690324,0.94,0.95,0.9461666490509685,0.94,0.95,0.9985551243500657,1.0,1.0,0.998555209715333,1.0,1.0,0.9986142092347992,1.0,1.0
log-sigma-2-mm-3D_firstorder_RootMeanSquared,0.9189623041646109,0.91,0.93,0.9189694953679852,0.91,0.93,0.9223251898496447,0.91,0.93,0.9978537888780658,1.0,1.0,0.9978539956791606,1.0,1.0,0.9979501545250083,1.0,1.0
log-sigma-2-mm-3D_firstorder_Skewness,0.9365174066097759,0.93,0.95,0.9365173498523091,0.93,0.95,0.9364830215671659,0.93,0.95,0.9983494164288179,1.0,1.0,0.998349414855659,1.0,1.0,0.9983484633371553,1.0,1.0
log-sigma-2-mm-3D_firstorder_TotalEnergy,0.9295657963170663,0.92,0.94,0.9295706128524301,0.92,0.94,0.9321841985088777,0.92,0.94,0.9981553339760684,1.0,1.0,0.9981554694278427,1.0,1.0,0.9982287682559751,1.0,1.0
log-sigma-2-mm-3D_firstorder_Uniformity,0.8909663333281526,0.87,0.91,0.8909709131457155,0.87,0.91,0.8925079472707441,0.88,0.91,0.997024080943137,1.0,1.0,0.9970242208216021,1.0,1.0,0.9970710866034185,1.0,1.0
log-sigma-2-mm-3D_firstorder_Variance,0.9322802839843849,0.92,0.94,0.932284946785115,0.92,0.94,0.9349242665900779,0.92,0.94,0.9982314553754896,1.0,1.0,0.9982315857613165,1.0,1.0,0.9983051857403009,1.0,1.0
log-sigma-2-mm-3D_glcm_Autocorrelation,0.7357746096574509,0.7,0.77,0.7357754806359192,0.7,0.77,0.7358749342884148,0.7,0.77,0.9913172250036867,0.99,0.99,0.9913172635656179,0.99,0.99,0.9913216662223667,0.99,0.99
log-sigma-2-mm-3D_glcm_ClusterProminence,0.5967755195478139,0.56,0.64,0.5969030100450966,0.56,0.64,0.6047424536180264,0.57,0.65,0.9837873771250503,0.98,0.99,0.9837958257379364,0.98,0.99,0.9843087620934906,0.98,0.99
log-sigma-2-mm-3D_glcm_ClusterShade,0.873156651076937,0.85,0.89,0.8731569408126002,0.85,0.89,0.8732387215641437,0.85,0.89,0.9964693422697763,1.0,1.0,0.9964693514734564,1.0,1.0,0.996471949065636,1.0,1.0
log-sigma-2-mm-3D_glcm_ClusterTendency,0.5950760042384121,0.56,0.64,0.595219004764465,0.56,0.64,0.6039639888355554,0.57,0.64,0.9836744208373729,0.98,0.99,0.9836839490516236,0.98,0.99,0.984258398803656,0.98,0.99
log-sigma-2-mm-3D_glcm_Contrast,0.7800525107984086,0.75,0.81,0.7800566043665512,0.75,0.81,0.7806523001360939,0.75,0.81,0.9931697781743621,0.99,0.99,0.9931699400253193,0.99,0.99,0.9931934750317583,0.99,0.99
log-sigma-2-mm-3D_glcm_Correlation,0.398871876008963,0.36,0.44,0.3992347573858503,0.36,0.44,0.40936673064500007,0.37,0.45,0.9645454111245206,0.96,0.97,0.9645971226923928,0.96,0.97,0.9660060711557055,0.96,0.97
log-sigma-2-mm-3D_glcm_DifferenceAverage,0.7617302876164643,0.73,0.79,0.7617497147233308,0.73,0.79,0.7643047075186754,0.73,0.79,0.992428481649492,0.99,0.99,0.992429285933696,0.99,0.99,0.9925347178904369,0.99,0.99
log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.6438121670728508,0.61,0.68,0.6438999343552484,0.61,0.68,0.6504714518510006,0.61,0.69,0.9866858046824246,0.98,0.99,0.9866908319408045,0.98,0.99,0.9870635336552276,0.98,0.99
log-sigma-2-mm-3D_glcm_DifferenceVariance,0.7303033151126039,0.7,0.76,0.7303123290360437,0.7,0.76,0.731314464143158,0.7,0.76,0.9910732324520782,0.99,0.99,0.9910736373352947,0.99,0.99,0.9911185905930927,0.99,0.99
log-sigma-2-mm-3D_glcm_Id,0.6656924610155077,0.63,0.7,0.6657784129687598,0.63,0.7,0.6728713395899517,0.64,0.71,0.9878995516147313,0.99,0.99,0.98790416793734,0.99,0.99,0.9882811973406782,0.99,0.99
log-sigma-2-mm-3D_glcm_Idm,0.6442072631789315,0.61,0.68,0.644309069308531,0.61,0.68,0.6519576364295221,0.62,0.69,0.986708425162223,0.98,0.99,0.9867142495521936,0.98,0.99,0.9871468189129914,0.98,0.99
log-sigma-2-mm-3D_glcm_Idmn,0.7837289478940822,0.76,0.81,0.7837337146613271,0.76,0.81,0.7844425911555096,0.76,0.81,0.993314476603407,0.99,0.99,0.9933146633614366,0.99,0.99,0.9933424120746854,0.99,0.99
log-sigma-2-mm-3D_glcm_Idn,0.7520066577242709,0.72,0.78,0.7520322130329098,0.72,0.78,0.7552230174396611,0.72,0.79,0.9920208746022183,0.99,0.99,0.9920219592312902,0.99,0.99,0.9921568264108771,0.99,0.99
log-sigma-2-mm-3D_glcm_Imc1,0.28744529046159084,0.25,0.33,0.288011593863504,0.25,0.33,0.29771249029338015,0.26,0.34,0.9429856417034069,0.93,0.95,0.9431340228209746,0.93,0.95,0.9455949544230403,0.94,0.95
log-sigma-2-mm-3D_glcm_Imc2,0.4055261140830578,0.37,0.45,0.4058966081547571,0.37,0.45,0.4165402263417561,0.38,0.46,0.9654798009649739,0.96,0.97,0.9655309776984906,0.96,0.97,0.9669645176786996,0.96,0.97
log-sigma-2-mm-3D_glcm_InverseVariance,0.6623417097185437,0.63,0.7,0.6623987299631963,0.63,0.7,0.6670169260675624,0.63,0.7,0.9877186890629799,0.99,0.99,0.9877217815759248,0.99,0.99,0.9879705589058119,0.99,0.99
log-sigma-2-mm-3D_glcm_JointAverage,0.7714910603011691,0.74,0.8,0.7714908650336305,0.74,0.8,0.7714638362634407,0.74,0.8,0.9928276363951772,0.99,0.99,0.9928276285078071,0.99,0.99,0.9928265367072809,0.99,0.99
log-sigma-2-mm-3D_glcm_JointEnergy,0.882627031244754,0.87,0.9,0.8826272330495482,0.87,0.9,0.8826894566569585,0.87,0.9,0.9967670374307198,1.0,1.0,0.9967670437081286,1.0,1.0,0.996768979123788,1.0,1.0
log-sigma-2-mm-3D_glcm_JointEntropy,0.8702517158124345,0.85,0.89,0.8702521216896097,0.85,0.89,0.8703637508497662,0.85,0.89,0.9963767652746183,1.0,1.0,0.9963767782514293,1.0,1.0,0.9963803468415156,1.0,1.0
log-sigma-2-mm-3D_glcm_MCC,0.3970755313645978,0.36,0.44,0.39743273375649313,0.36,0.44,0.4073268811935189,0.37,0.45,0.9642881176571579,0.96,0.97,0.9643394546579545,0.96,0.97,0.9657277198927408,0.96,0.97
log-sigma-2-mm-3D_glcm_MaximumProbability,0.9240932131146675,0.91,0.94,0.9240936680640238,0.91,0.94,0.9243208056636701,0.91,0.94,0.9980005444713848,1.0,1.0,0.998000557413611,1.0,1.0,0.9980070173885155,1.0,1.0
log-sigma-2-mm-3D_glcm_SumAverage,0.7714910603011692,0.74,0.8,0.7714908650336307,0.74,0.8,0.7714638362634408,0.74,0.8,0.9928276363951772,0.99,0.99,0.9928276285078071,0.99,0.99,0.9928265367072809,0.99,0.99
log-sigma-2-mm-3D_glcm_SumEntropy,0.7244118455468734,0.69,0.76,0.724474331119762,0.69,0.76,0.7312723476693788,0.7,0.76,0.9908065186021973,0.99,0.99,0.99080936939933,0.99,0.99,0.9911167037523333,0.99,0.99
log-sigma-2-mm-3D_glcm_SumSquares,0.6660404522835951,0.63,0.7,0.6661207459543836,0.63,0.7,0.6727524724690332,0.64,0.71,0.987918234503754,0.99,0.99,0.9879225426237005,0.99,0.99,0.9882749420301951,0.99,0.99
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformity,0.894386062556296,0.88,0.91,0.8943945407382465,0.88,0.91,0.8973479677254214,0.88,0.91,0.9971281395883344,1.0,1.0,0.9971283966082464,1.0,1.0,0.9972176435611464,1.0,1.0
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.8138212827037558,0.79,0.84,0.8138443064238224,0.79,0.84,0.817991728463815,0.79,0.84,0.9944511804500198,0.99,1.0,0.9944520189220274,0.99,1.0,0.9946023114643171,0.99,1.0
log-sigma-2-mm-3D_glrlm_GrayLevelVariance,0.6484767579763104,0.61,0.69,0.6485710063913379,0.61,0.69,0.6557797884272976,0.62,0.69,0.9869511739692414,0.98,0.99,0.9869564978942811,0.98,0.99,0.9873593408094596,0.99,0.99
log-sigma-2-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.7305150999811091,0.7,0.76,0.7305161392546008,0.7,0.76,0.7306316647292068,0.7,0.76,0.9910827427530691,0.99,0.99,0.9910827894089967,0.99,0.99,0.9910879748743944,0.99,0.99
log-sigma-2-mm-3D_glrlm_LongRunEmphasis,0.6882289257557251,0.65,0.72,0.6882524243562644,0.65,0.72,0.6903858717138243,0.66,0.73,0.9890718441517943,0.99,0.99,0.9890730278300458,0.99,0.99,0.9891801704322017,0.99,0.99
log-sigma-2-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.565664351530226,0.53,0.61,0.5657590857467295,0.53,0.61,0.5708641121194641,0.53,0.61,0.9816166471133501,0.98,0.98,0.9816236040743926,0.98,0.98,0.98199522847776,0.98,0.98
log-sigma-2-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.7275027339948417,0.7,0.76,0.7275028514268946,0.7,0.76,0.7275157057950562,0.7,0.76,0.9909469675758339,0.99,0.99,0.9909469728899898,0.99,0.99,0.9909475545790418,0.99,0.99
log-sigma-2-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9832572866956871,0.98,0.99,0.9832573211527738,0.98,0.99,0.9833402948428231,0.98,0.99,0.9995848600965933,1.0,1.0,0.9995848609651531,1.0,1.0,0.9995869523105845,1.0,1.0
log-sigma-2-mm-3D_glrlm_RunEntropy,0.3619266753798133,0.32,0.4,0.3623671263454295,0.33,0.4,0.37292139474232466,0.34,0.41,0.9587729817287833,0.95,0.97,0.9588482843349251,0.95,0.97,0.9606028594124888,0.95,0.97
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity,0.9212418408311639,0.91,0.93,0.9212458675674058,0.91,0.93,0.923181078809334,0.91,0.93,0.9979191852502618,1.0,1.0,0.9979193004922956,1.0,1.0,0.9979745714477046,1.0,1.0
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.583122631846676,0.54,0.62,0.583270550072703,0.54,0.62,0.5918811163177142,0.55,0.63,0.9828621175104354,0.98,0.99,0.982872364530985,0.98,0.99,0.9834603916019333,0.98,0.99
log-sigma-2-mm-3D_glrlm_RunPercentage,0.6293578871827898,0.59,0.67,0.6294794897395856,0.59,0.67,0.6380624076454433,0.6,0.68,0.9858394725548072,0.98,0.99,0.9858467485968185,0.98,0.99,0.9863535623426531,0.98,0.99
log-sigma-2-mm-3D_glrlm_RunVariance,0.7397799470488027,0.71,0.77,0.7397972278819531,0.71,0.77,0.7418170101749065,0.71,0.77,0.9914936298357667,0.99,0.99,0.9914943869227056,0.99,0.99,0.9915826401084202,0.99,0.99
log-sigma-2-mm-3D_glrlm_ShortRunEmphasis,0.5866535185681553,0.55,0.63,0.5868021464834008,0.55,0.63,0.5955824984451565,0.56,0.64,0.9831053664826671,0.98,0.99,0.9831155441390802,0.98,0.99,0.9837081490950802,0.98,0.99
log-sigma-2-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.7413296862086726,0.71,0.77,0.7413296985767098,0.71,0.77,0.7413311518600735,0.71,0.77,0.9915613893587019,0.99,0.99,0.9915613898983782,0.99,0.99,0.9915614533119241,0.99,0.99
log-sigma-2-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9114387602509094,0.9,0.92,0.9114389104903148,0.9,0.92,0.9115023094013321,0.9,0.92,0.9976356905675988,1.0,1.0,0.9976356949578452,1.0,1.0,0.9976375474542278,1.0,1.0
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformity,0.3961516901298271,0.36,0.44,0.39651855302533706,0.36,0.44,0.40664782530181404,0.37,0.45,0.9641549396558264,0.96,0.97,0.9642078953201861,0.96,0.97,0.9656344744536066,0.96,0.97
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.568872762905662,0.53,0.61,0.5689327475183473,0.53,0.61,0.57219684948445,0.53,0.61,0.9818510266835212,0.98,0.98,0.9818553845413139,0.98,0.98,0.9820912002933009,0.98,0.98
log-sigma-2-mm-3D_glszm_GrayLevelVariance,0.6900553973852246,0.66,0.73,0.6901118235813495,0.66,0.73,0.6953016618032921,0.66,0.73,0.9891636157230557,0.99,0.99,0.989166443407875,0.99,0.99,0.9894246274042361,0.99,0.99
log-sigma-2-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.6796515098087579,0.64,0.72,0.6796530356831405,0.64,0.72,0.6797857910354941,0.64,0.72,0.9886345063576822,0.99,0.99,0.9886345851044872,0.99,0.99,0.9886414349921117,0.99,0.99
log-sigma-2-mm-3D_glszm_LargeAreaEmphasis,0.6785000907939905,0.64,0.71,0.6785019604697342,0.64,0.71,0.6786637774028719,0.64,0.71,0.9885749869327254,0.99,0.99,0.9885750837383738,0.99,0.99,0.988583460136916,0.99,0.99
log-sigma-2-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.6092960170264174,0.57,0.65,0.6093174975540666,0.57,0.65,0.6106940877711575,0.57,0.65,0.9846008814305187,0.98,0.99,0.9846022495062642,0.98,0.99,0.9846897304962434,0.98,0.99
log-sigma-2-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.6350293003927653,0.6,0.67,0.6350293110882544,0.6,0.67,0.6350300740817002,0.6,0.67,0.986175965999159,0.98,0.99,0.9861759666282857,0.98,0.99,0.9861760115087906,0.98,0.99
log-sigma-2-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.5323012947307446,0.49,0.57,0.5323282631347895,0.49,0.58,0.5335897432474098,0.49,0.58,0.9790194859723401,0.98,0.98,0.9790217109107877,0.98,0.98,0.9791255450717251,0.98,0.98
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformity,0.2952316124649811,0.26,0.33,0.29570491071442406,0.26,0.33,0.3040774373120045,0.27,0.34,0.9449797927420355,0.94,0.95,0.9450978870485144,0.94,0.95,0.9471307902197363,0.94,0.96
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.15829973803564534,0.14,0.19,0.15901918277275806,0.14,0.19,0.16479437188158863,0.14,0.19,0.8852016550890168,0.87,0.9,0.8857482132357698,0.87,0.9,0.8899854590209489,0.87,0.91
log-sigma-2-mm-3D_glszm_SmallAreaEmphasis,0.16310385188301513,0.14,0.19,0.16379686792939183,0.14,0.19,0.16955341581632585,0.15,0.2,0.8887720613188899,0.87,0.91,0.8892721127683988,0.87,0.91,0.8932881002501026,0.88,0.91
log-sigma-2-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5065916893388388,0.47,0.55,0.506724285384438,0.47,0.55,0.5123696417012603,0.47,0.56,0.976795709914369,0.97,0.98,0.9768077306146116,0.97,0.98,0.9773140162535536,0.97,0.98
log-sigma-2-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.3309190765125744,0.3,0.37,0.3309354414876424,0.3,0.37,0.3312676414452481,0.3,0.37,0.953003297122809,0.95,0.96,0.9530066073417708,0.95,0.96,0.9530737372160751,0.95,0.96
log-sigma-2-mm-3D_glszm_ZoneEntropy,0.29790007693831616,0.26,0.34,0.29838676514825047,0.26,0.34,0.3071152143463982,0.27,0.35,0.9456410842543863,0.94,0.95,0.9457605172454948,0.94,0.95,0.9478430409295463,0.94,0.96
log-sigma-2-mm-3D_glszm_ZonePercentage,0.39623773271820467,0.36,0.44,0.39658297238102735,0.36,0.44,0.40610382074036544,0.37,0.45,0.9641673679500541,0.96,0.97,0.9642171845668376,0.96,0.97,0.9655595618336382,0.96,0.97
log-sigma-2-mm-3D_glszm_ZoneVariance,0.6887054840748907,0.65,0.72,0.6887069978177801,0.65,0.72,0.6888443341971229,0.65,0.72,0.9890958342456688,0.99,0.99,0.9890959103969127,0.99,0.99,0.9891028179780665,0.99,0.99
log-sigma-2-mm-3D_gldm_DependenceEntropy,0.25167109918662467,0.22,0.29,0.25227461597053513,0.22,0.29,0.2609015679379743,0.23,0.3,0.9323810019357497,0.92,0.94,0.9325825967324646,0.92,0.94,0.9353712505502618,0.92,0.95
log-sigma-2-mm-3D_gldm_DependenceNonUniformity,0.6862873196824067,0.65,0.72,0.6863660741052756,0.65,0.72,0.693504060982338,0.66,0.73,0.9889737708083399,0.99,0.99,0.9889777592258249,0.99,0.99,0.9893356225920763,0.99,0.99
log-sigma-2-mm-3D_gldm_DependenceNonUniformityNormalized,0.5133286181681854,0.47,0.56,0.513528271740056,0.47,0.56,0.5223135685817655,0.48,0.57,0.9773989638760125,0.97,0.98,0.9774166114488246,0.97,0.98,0.978180404303878,0.97,0.98
log-sigma-2-mm-3D_gldm_DependenceVariance,0.8141895100893931,0.79,0.84,0.8142118699437091,0.79,0.84,0.8182489564734232,0.79,0.84,0.9944645849454549,0.99,1.0,0.9944653985271695,0.99,1.0,0.994611584095915,0.99,1.0
log-sigma-2-mm-3D_gldm_GrayLevelNonUniformity,0.9376829218507213,0.93,0.95,0.9376844050829913,0.93,0.95,0.9386003442891905,0.93,0.95,0.9983816821526896,1.0,1.0,0.9983817231642067,1.0,1.0,0.9984070248605997,1.0,1.0
log-sigma-2-mm-3D_gldm_GrayLevelVariance,0.6522980584825318,0.62,0.69,0.652386931921289,0.62,0.69,0.6592961558596873,0.62,0.7,0.9871658445951963,0.98,0.99,0.9871708084516494,0.98,0.99,0.9875527634773762,0.99,0.99
log-sigma-2-mm-3D_gldm_HighGrayLevelEmphasis,0.7370081389182749,0.71,0.77,0.7370089120270099,0.71,0.77,0.737097751753957,0.71,0.77,0.9913717502592866,0.99,0.99,0.991371784377383,0.99,0.99,0.991375704506378,0.99,0.99
log-sigma-2-mm-3D_gldm_LargeDependenceEmphasis,0.7915197802645592,0.76,0.82,0.7915484578196175,0.76,0.82,0.796037925839666,0.77,0.82,0.993616804369764,0.99,0.99,0.9936179065619389,0.99,0.99,0.993789505096499,0.99,0.99
log-sigma-2-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.5481539980149881,0.51,0.59,0.5482811627811236,0.51,0.59,0.5546815154234485,0.51,0.6,0.9802912479215928,0.98,0.98,0.980301165180996,0.98,0.98,0.9807946918813146,0.98,0.98
log-sigma-2-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8745339704735031,0.86,0.89,0.8745339959979507,0.86,0.89,0.8745412904784623,0.86,0.89,0.9965130269215833,1.0,1.0,0.9965130277299066,1.0,1.0,0.9965132587339375,1.0,1.0
log-sigma-2-mm-3D_gldm_LowGrayLevelEmphasis,0.9592329501099538,0.95,0.97,0.9592330076952706,0.95,0.97,0.9592885642875344,0.95,0.97,0.9989644969240896,1.0,1.0,0.99896449844737,1.0,1.0,0.9989659679795748,1.0,1.0
log-sigma-2-mm-3D_gldm_SmallDependenceEmphasis,0.3670581664856501,0.33,0.41,0.3674461845874692,0.33,0.41,0.37691991735104724,0.34,0.42,0.9596398004416063,0.95,0.97,0.9597044231633022,0.95,0.97,0.9612435179403701,0.95,0.97
log-sigma-2-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.45568387155249807,0.42,0.5,0.4559341362600406,0.42,0.5,0.46469404065424624,0.42,0.51,0.971690535055322,0.97,0.98,0.9717182758136665,0.97,0.98,0.9726714073020692,0.97,0.98
log-sigma-2-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.44655908820331325,0.41,0.49,0.4466575906098595,0.41,0.49,0.44994092362022514,0.41,0.49,0.9706589839088167,0.97,0.98,0.9706703326519849,0.97,0.98,0.9710459212386372,0.97,0.98
log-sigma-2-mm-3D_ngtdm_Busyness,0.7830972623204407,0.76,0.81,0.78312139544989,0.76,0.81,0.786710178746127,0.76,0.81,0.9932897081888161,0.99,0.99,0.9932906551611169,0.99,0.99,0.9934308504796826,0.99,0.99
log-sigma-2-mm-3D_ngtdm_Coarseness,0.624527811562038,0.59,0.66,0.6246379682490907,0.59,0.66,0.6322429990600644,0.59,0.67,0.9855482636095676,0.98,0.99,0.9855549532933479,0.98,0.99,0.9860113762540693,0.98,0.99
log-sigma-2-mm-3D_ngtdm_Complexity,0.5254121903301,0.49,0.57,0.5255305946577518,0.49,0.57,0.5309618241098617,0.49,0.57,0.9784439817100856,0.97,0.98,0.9784539946577714,0.97,0.98,0.9789087057982306,0.98,0.98
