,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
original_glcm_SumAverage,0.8918570305034863,0.88,0.91,0.8918580106238276,0.88,0.91,0.892189540060707,0.88,0.91,0.9970512586505136,1.0,1.0,0.9970512885276916,1.0,1.0,0.9970613909331064,1.0,1.0,Original,glcm,SumAverage
original_glcm_SumEntropy,0.899019742830006,0.88,0.91,0.8990205700589262,0.88,0.91,0.8993226268565775,0.88,0.91,0.9972679085605703,1.0,1.0,0.9972679333877104,1.0,1.0,0.9972769958719444,1.0,1.0,Original,glcm,SumEntropy
original_glcm_SumSquares,0.8986692983375417,0.88,0.91,0.8986699820329094,0.88,0.91,0.8989186534313766,0.88,0.91,0.997257386874154,1.0,1.0,0.9972574074090816,1.0,1.0,0.9972648742886288,1.0,1.0,Original,glcm,SumSquares
original_glrlm_GrayLevelNonUniformity,0.9789822131483874,0.98,0.98,0.9789822361978432,0.98,0.98,0.9790262563853052,0.98,0.98,0.9994766394619256,1.0,1.0,0.9994766400478918,1.0,1.0,0.9994777590854496,1.0,1.0,Original,glrlm,GrayLevelNonUniformity
original_glrlm_GrayLevelNonUniformityNormalized,0.9167775232421644,0.9,0.93,0.9167781156577636,0.9,0.93,0.9170457616310644,0.9,0.93,0.9977908137881828,1.0,1.0,0.9977908309038348,1.0,1.0,0.9977985613399156,1.0,1.0,Original,glrlm,GrayLevelNonUniformityNormalized
original_glrlm_GrayLevelVariance,0.8878027197222125,0.87,0.9,0.887803421291739,0.87,0.9,0.8880310884641498,0.87,0.9,0.9969271213304466,1.0,1.0,0.9969271429069172,1.0,1.0,0.9969341429620924,1.0,1.0,Original,glrlm,GrayLevelVariance
original_glrlm_HighGrayLevelRunEmphasis,0.8827186224688387,0.87,0.9,0.882719738105367,0.87,0.9,0.8830641433645681,0.87,0.9,0.9967698862117598,1.0,1.0,0.9967699209080924,1.0,1.0,0.9967806278474404,1.0,1.0,Original,glrlm,HighGrayLevelRunEmphasis
original_glrlm_LongRunEmphasis,0.921327596521406,0.91,0.93,0.9213280022749912,0.91,0.93,0.921522865515275,0.91,0.93,0.9979216392989124,1.0,1.0,0.9979216509092016,1.0,1.0,0.99792722560268,1.0,1.0,Original,glrlm,LongRunEmphasis
original_glrlm_LongRunHighGrayLevelEmphasis,0.8860110541991569,0.87,0.9,0.8860124471220348,0.87,0.9,0.8864565725667485,0.87,0.9,0.9968719110137184,1.0,1.0,0.9968719540210988,1.0,1.0,0.9968856599740812,1.0,1.0,Original,glrlm,LongRunHighGrayLevelEmphasis
original_glrlm_LongRunLowGrayLevelEmphasis,0.8892566820878012,0.87,0.9,0.8892575035829587,0.87,0.9,0.8895280432665438,0.87,0.91,0.9969717662424052,1.0,1.0,0.9969717914268396,1.0,1.0,0.996980082854024,1.0,1.0,Original,glrlm,LongRunLowGrayLevelEmphasis
original_glrlm_LowGrayLevelRunEmphasis,0.8278158265379614,0.8,0.85,0.8278170756034,0.8,0.85,0.8280633614117997,0.8,0.85,0.9949524807084952,0.99,1.0,0.9949525247171332,0.99,1.0,0.9949611996492368,0.99,1.0,Original,glrlm,LowGrayLevelRunEmphasis
original_glrlm_RunEntropy,0.9040828741193166,0.89,0.92,0.9040835294747084,0.89,0.92,0.904336864251164,0.89,0.92,0.9974190374036438,1.0,1.0,0.9974190568586572,1.0,1.0,0.9974265753509648,1.0,1.0,Original,glrlm,RunEntropy
original_glrlm_RunLengthNonUniformity,0.9798589312983148,0.98,0.98,0.979858959386194,0.98,0.98,0.9799149878472636,0.98,0.98,0.9994989080537986,1.0,1.0,0.9994989087666069,1.0,1.0,0.9995003305653803,1.0,1.0,Original,glrlm,RunLengthNonUniformity
original_glrlm_RunLengthNonUniformityNormalized,0.9262187427750094,0.91,0.94,0.926219395805162,0.91,0.94,0.92655563051159,0.92,0.94,0.9980608756454444,1.0,1.0,0.998060894139664,1.0,1.0,0.9980704131441868,1.0,1.0,Original,glrlm,RunLengthNonUniformityNormalized
original_glrlm_RunPercentage,0.926396796095317,0.91,0.94,0.9263970980517676,0.91,0.94,0.9265529462158436,0.92,0.94,0.998065917285859,1.0,1.0,0.998065925834256,1.0,1.0,0.998070337176816,1.0,1.0,Original,glrlm,RunPercentage
original_glrlm_RunVariance,0.9178540659179016,0.91,0.93,0.9178549482962248,0.91,0.93,0.9182593546555614,0.91,0.93,0.9978218810033416,1.0,1.0,0.997821906438201,1.0,1.0,0.9978335585822448,1.0,1.0,Original,glrlm,RunVariance
original_glrlm_ShortRunEmphasis,0.921512294929115,0.91,0.93,0.9215130557879612,0.91,0.93,0.9218794600013336,0.91,0.93,0.9979269232557416,1.0,1.0,0.997926945018558,1.0,1.0,0.9979374212004092,1.0,1.0,Original,glrlm,ShortRunEmphasis
original_glrlm_ShortRunHighGrayLevelEmphasis,0.8824759555437599,0.87,0.9,0.8824770778782287,0.87,0.9,0.8828227409147351,0.87,0.9,0.99676233723499,1.0,1.0,0.9967623721582988,1.0,1.0,0.9967731239314628,1.0,1.0,Original,glrlm,ShortRunHighGrayLevelEmphasis
original_glrlm_ShortRunLowGrayLevelEmphasis,0.8102513517987266,0.78,0.84,0.8102525720012883,0.78,0.84,0.8104662560167306,0.79,0.84,0.9943206123584042,0.99,1.0,0.9943206571772634,0.99,1.0,0.9943285039156784,0.99,1.0,Original,glrlm,ShortRunLowGrayLevelEmphasis
original_glszm_GrayLevelNonUniformity,0.9477031571209568,0.94,0.96,0.9477033407978176,0.94,0.96,0.9478398298405146,0.94,0.96,0.998655888939596,1.0,1.0,0.9986558939141896,1.0,1.0,0.998659589981836,1.0,1.0,Original,glszm,GrayLevelNonUniformity
original_glszm_GrayLevelNonUniformityNormalized,0.8111808446655733,0.79,0.84,0.8111830487073587,0.79,0.84,0.8115714533322054,0.79,0.84,0.9943547153543696,0.99,1.0,0.9943547961303292,0.99,1.0,0.994369024130657,0.99,1.0,Original,glszm,GrayLevelNonUniformityNormalized
