,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
log-sigma-1-mm-3D_gldm_LargeDependenceEmphasis,0.8601503273814708,0.84,0.88,0.8601501027634723,0.84,0.88,0.8600934641512716,0.84,0.88,0.9960501152094625,1.0,1.0,0.9960501078630645,1.0,1.0,0.9960482553110115,1.0,1.0
log-sigma-1-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.6666367848631121,0.63,0.7,0.6666366266223289,0.63,0.7,0.6666236528783501,0.63,0.7,0.9879502065812308,0.99,0.99,0.9879501981045423,0.99,0.99,0.9879495031100286,0.99,0.99
log-sigma-1-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8787733583660322,0.86,0.9,0.8787731811405446,0.86,0.9,0.8787205112123042,0.86,0.9,0.9966466526006824,1.0,1.0,0.9966466470407301,1.0,1.0,0.9966449945729072,1.0,1.0
log-sigma-1-mm-3D_gldm_LowGrayLevelEmphasis,0.8234665230138883,0.8,0.85,0.8234669766025079,0.8,0.85,0.8235537348702829,0.8,0.85,0.9947984548536153,0.99,1.0,0.9947984709992963,0.99,1.0,0.9948015588795714,0.99,1.0
log-sigma-1-mm-3D_gldm_SmallDependenceEmphasis,0.9415443786100959,0.93,0.95,0.9415443520157782,0.93,0.95,0.941526789808124,0.93,0.95,0.9984880254160197,1.0,1.0,0.9984880246865467,1.0,1.0,0.9984875429525476,1.0,1.0
log-sigma-1-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9329397328684994,0.92,0.94,0.9329397739854257,0.92,0.94,0.9329632272739257,0.92,0.94,0.9982498829302473,1.0,1.0,0.9982498840784224,1.0,1.0,0.9982505389868451,1.0,1.0
log-sigma-1-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.7691834715785267,0.74,0.8,0.7691837035428774,0.74,0.8,0.7692153982079483,0.74,0.8,0.9927341560016761,0.99,0.99,0.9927341654258504,0.99,0.99,0.992735453054902,0.99,0.99
log-sigma-1-mm-3D_ngtdm_Busyness,0.9198672762888487,0.91,0.93,0.9198674250125428,0.91,0.93,0.919937427327903,0.91,0.93,0.997879788894111,1.0,1.0,0.997879793162877,1.0,1.0,0.9978818022665665,1.0,1.0
log-sigma-1-mm-3D_ngtdm_Coarseness,0.9674072341757284,0.96,0.97,0.9674072347529739,0.96,0.97,0.9674079372311427,0.96,0.97,0.9991789467896377,1.0,1.0,0.9991789468046568,1.0,1.0,0.9991789650821468,1.0,1.0
log-sigma-1-mm-3D_ngtdm_Complexity,0.9000722426238408,0.89,0.91,0.9000723176823295,0.89,0.91,0.9001000373687088,0.89,0.91,0.9972994607131243,1.0,1.0,0.9972994629606896,1.0,1.0,0.9973002929792479,1.0,1.0
log-sigma-1-mm-3D_ngtdm_Contrast,0.9558332344388335,0.95,0.96,0.9558332301131035,0.95,0.96,0.955829391909005,0.95,0.96,0.9988742539503559,1.0,1.0,0.9988742538351345,1.0,1.0,0.9988741515992648,1.0,1.0
log-sigma-1-mm-3D_ngtdm_Strength,0.9479013678320832,0.94,0.96,0.9479013093891444,0.94,0.96,0.9478577147857664,0.94,0.96,0.9986612560663778,1.0,1.0,0.998661254484189,1.0,1.0,0.9986600742220121,1.0,1.0
log-sigma-2-mm-3D_firstorder_10Percentile,0.9972225657853299,1.0,1.0,0.9972225673486085,1.0,1.0,0.9972455806318934,1.0,1.0,0.9999320736425796,1.0,1.0,0.9999320736809159,1.0,1.0,0.9999326380221081,1.0,1.0
log-sigma-2-mm-3D_firstorder_90Percentile,0.9983615704935582,1.0,1.0,0.9983615706797244,1.0,1.0,0.9983662216836515,1.0,1.0,0.9999599743249677,1.0,1.0,0.9999599743295229,1.0,1.0,0.9999600881316548,1.0,1.0
log-sigma-2-mm-3D_firstorder_Energy,0.9995596592163004,1.0,1.0,0.999559659249075,1.0,1.0,0.9995627095424098,1.0,1.0,0.999989255364982,1.0,1.0,0.999989255365782,1.0,1.0,0.9999893298269223,1.0,1.0
log-sigma-2-mm-3D_firstorder_Entropy,0.9764343757621714,0.97,0.98,0.9764343854865101,0.97,0.98,0.976450905689788,0.97,0.98,0.9994117032326783,1.0,1.0,0.9994117034811513,1.0,1.0,0.9994121255925674,1.0,1.0
log-sigma-2-mm-3D_firstorder_InterquartileRange,0.996193973252563,1.0,1.0,0.9961939730993479,1.0,1.0,0.9961923288907311,1.0,1.0,0.9999068240988703,1.0,1.0,0.9999068240951055,1.0,1.0,0.9999067836929062,1.0,1.0
log-sigma-2-mm-3D_firstorder_Kurtosis,0.9836271816885437,0.98,0.99,0.9836271942452444,0.98,0.99,0.9836581242607546,0.98,0.99,0.9995941806197398,1.0,1.0,0.9995941809360245,1.0,1.0,0.9995949599932281,1.0,1.0
log-sigma-2-mm-3D_firstorder_Maximum,0.9944660907812541,0.99,1.0,0.9944660923161366,0.99,1.0,0.9944774012535351,0.99,1.0,0.9998642939360909,1.0,1.0,0.9998642939739347,1.0,1.0,0.9998645728012295,1.0,1.0
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.9989704536575913,1.0,1.0,0.9989704536654079,1.0,1.0,0.9989707646319964,1.0,1.0,0.9999748638659756,1.0,1.0,0.9999748638661665,1.0,1.0,0.9999748714659745,1.0,1.0
