,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
original_glrlm_ShortRunLowGrayLevelEmphasis,0.9899220344572204,0.99,0.99,0.9899220337177298,0.99,0.99,0.9899190555900964,0.99,0.99,0.9997517551792002,1.0,1.0,0.999751755160804,1.0,1.0,0.9997516810736192,1.0,1.0,Original,glrlm,ShortRunLowGrayLevelEmphasis
original_glszm_GrayLevelNonUniformity,0.9830802060750072,0.98,0.99,0.9830802072198686,0.98,0.99,0.9830829345130572,0.98,0.99,0.9995803956415612,1.0,1.0,0.99958039567043,1.0,1.0,0.9995804644412736,1.0,1.0,Original,glszm,GrayLevelNonUniformity
original_glszm_GrayLevelNonUniformityNormalized,0.9372688503296086,0.93,0.95,0.9372689204423568,0.93,0.95,0.937311872276899,0.93,0.95,0.99837022809039,1.0,1.0,0.998370230030686,1.0,1.0,0.9983714186240168,1.0,1.0,Original,glszm,GrayLevelNonUniformityNormalized
original_glszm_GrayLevelVariance,0.9323085797192758,0.92,0.94,0.9323086122134177,0.92,0.94,0.932326961684194,0.92,0.94,0.9982322465891672,1.0,1.0,0.9982322474977514,1.0,1.0,0.9982327605660256,1.0,1.0,Original,glszm,GrayLevelVariance
original_glszm_HighGrayLevelZoneEmphasis,0.8183829668399148,0.79,0.84,0.8183849904438057,0.79,0.84,0.8187590225514081,0.79,0.84,0.9946164127003716,0.99,1.0,0.9946164856022448,0.99,1.0,0.9946299543885012,0.99,1.0,Original,glszm,HighGrayLevelZoneEmphasis
original_glszm_LargeAreaEmphasis,0.8464289285221217,0.83,0.87,0.8464288877230995,0.83,0.87,0.8464196681684835,0.83,0.87,0.9955942743449452,0.99,1.0,0.995594272968212,0.99,1.0,0.9955939618578294,0.99,1.0,Original,glszm,LargeAreaEmphasis
original_glszm_LargeAreaHighGrayLevelEmphasis,0.982949742044984,0.98,0.99,0.9829497727991616,0.98,0.99,0.9830224704644782,0.98,0.99,0.9995771054536802,1.0,1.0,0.9995771062293738,1.0,1.0,0.9995789397053892,1.0,1.0,Original,glszm,LargeAreaHighGrayLevelEmphasis
original_glszm_LargeAreaLowGrayLevelEmphasis,0.8719023982317122,0.85,0.89,0.8719025255613225,0.85,0.89,0.8719380606908024,0.85,0.89,0.9964294442176528,1.0,1.0,0.9964294482736988,1.0,1.0,0.9964305801893788,1.0,1.0,Original,glszm,LargeAreaLowGrayLevelEmphasis
original_glszm_LowGrayLevelZoneEmphasis,0.7729196369277738,0.74,0.8,0.772919860722946,0.74,0.8,0.7729510932414537,0.74,0.8,0.9928852370413344,0.99,0.99,0.9928852460486662,0.99,0.99,0.9928865030488204,0.99,0.99,Original,glszm,LowGrayLevelZoneEmphasis
original_glszm_SizeZoneNonUniformity,0.9717511716610469,0.97,0.98,0.9717511987714952,0.97,0.98,0.9717894365182312,0.97,0.98,0.9992914774233002,1.0,1.0,0.9992914781225416,1.0,1.0,0.9992924643247548,1.0,1.0,Original,glszm,SizeZoneNonUniformity
original_glszm_SizeZoneNonUniformityNormalized,0.9221017338026032,0.91,0.93,0.9221018364831596,0.91,0.93,0.922151672880049,0.91,0.93,0.997943772474034,1.0,1.0,0.9979437754073496,1.0,1.0,0.9979451990280704,1.0,1.0,Original,glszm,SizeZoneNonUniformityNormalized
original_glszm_SmallAreaEmphasis,0.940823994057508,0.93,0.95,0.9408240485066828,0.93,0.95,0.9408595424542284,0.93,0.95,0.9984682507810276,1.0,1.0,0.9984682522767784,1.0,1.0,0.9984692272803068,1.0,1.0,Original,glszm,SmallAreaEmphasis
original_glszm_SmallAreaHighGrayLevelEmphasis,0.7857796277739167,0.76,0.81,0.7857822018589882,0.76,0.81,0.7861695149554551,0.76,0.81,0.9933946178194484,0.99,0.99,0.9933947181607512,0.99,0.99,0.99340980889006,0.99,0.99,Original,glszm,SmallAreaHighGrayLevelEmphasis
original_glszm_SmallAreaLowGrayLevelEmphasis,0.7657781200984057,0.74,0.79,0.7657775152124203,0.74,0.79,0.7656964402894171,0.74,0.79,0.9925952086322124,0.99,0.99,0.9925951838449574,0.99,0.99,0.9925918611817444,0.99,0.99,Original,glszm,SmallAreaLowGrayLevelEmphasis
original_glszm_ZoneEntropy,0.9274784053021892,0.92,0.94,0.9274784188612638,0.92,0.94,0.927485528600974,0.92,0.94,0.9980965029156016,1.0,1.0,0.998096503298588,1.0,1.0,0.998096704117239,1.0,1.0,Original,glszm,ZoneEntropy
original_glszm_ZonePercentage,0.9545066616525584,0.95,0.96,0.9545066814768648,0.95,0.96,0.9545237352620036,0.95,0.96,0.9988388711346106,1.0,1.0,0.9988388716640876,1.0,1.0,0.9988393271367274,1.0,1.0,Original,glszm,ZonePercentage
